id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date,status,gender,job_title
18768,Paulina Francisca Sánchez Maldonado,1975-09-10,Marketing,paulina.sanchez@coddiy.com,569-92659448,42823.12,Nacimiento,2020-08-06,,Active,Female,Brand Manager
4003,Lucrecia Isabel Muñoz Arancibia,1976-12-29,Sales,lucrecia.munoz@coddiy.com,569-50786950,32987.58,Lebu,2020-11-28,2021-04-17,Inactive,Female,Retail Sales Associate
19321,Dominique Baez Pinto,1988-01-23,Human Resources,dominique.baez@coddiy.com,569-48866880,41538.91,Hualqui,2023-07-18,2024-06-16,Inactive,Male,Employee Relations Specialist
57813,María Parraguez Bravo,1989-05-21,Marketing,maria.parraguez@coddiy.com,569-51063419,37536.51,Temuco,2023-11-11,,Active,Female,Growth Marketing Manager
18054,Luis Velásquez Acuña,1993-11-05,Marketing,luis.velasquez@coddiy.com,569-90188664,40248.09,Sagrada Familia,2024-12-03,,Active,Male,Influencer Marketing Manager
12836,Mateo Gael Fuentes Cortés,1974-07-13,Marketing,mateo.fuentes@coddiy.com,569-32435892,42003.23,El Bosque,2020-04-27,2023-03-16,Inactive,Male,PPC Specialist
56795,Laura Delia Solís Quiroz,1989-07-21,Operations,laura.solis@coddiy.com,569-61057083,49178.98,Alto Hospicio,2023-11-25,,Active,Female,Facilities Manager
3331,José Quintana,1981-01-09,Sales,jose.quintana@coddiy.com,569-79479646,45457.85,Chiguayante,2021-11-13,,Active,Male,Key Account Manager
76489,Elvira Emily Gómez Arévalo,1979-11-29,Finance,elvira.gomez@coddiy.com,569-25864687,35167.61,San Ramón,2021-08-08,,Active,Female,Compliance Analyst
54170,Alejandra Mejías,1975-03-24,Human Resources,alejandra.mejias@coddiy.com,569-75742597,38521.95,Tocopilla,2020-06-27,,Active,Female,Employee Relations Specialist
57533,Jessica Andrea Vejar Rojas,1983-02-26,Finance,jessica.vejar@coddiy.com,569-39620428,48582.42,Río Ibáñez,2022-05-17,,Active,Female,Finance Director
70506,Sergio Benjamín Henríquez Cáceres,1975-08-24,Finance,sergio.henriquez@coddiy.com,569-11696533,48735.87,Navidad,2020-08-02,,Active,Male,Financial Planner
47627,Lucio Alfonso Cortés Morales,1986-07-21,Finance,lucio.cortes@coddiy.com,569-15610367,44927.67,Laguna Blanca,2023-03-09,,Active,Male,Bookkeeper
73606,Juan Felipe Pérez Alarcón,1981-07-20,IT,juan.perez@coddiy.com,569-87962881,32292.75,Lonquimay,2021-12-29,,Active,Male,Machine Learning Engineer
2978,Benito Raúl Espinosa Correa,1994-11-20,Sales,benito.espinosa@coddiy.com,569-98266190,44315.46,Pedro Aguirre Cerda,2025-03-03,2025-03-18,Inactive,Male,Customer Success Manager
1586,Flavio Rodrigo Tapia Soto,1977-09-18,Sales,flavio.tapia@coddiy.com,569-69771861,45908.03,Huasco,2021-01-29,,Active,Male,Territory Manager
30152,Pedro Muñoz,1985-04-24,Finance,pedro.munoz@coddiy.com,569-91866022,30743.78,Los Muermos,2022-11-21,,Active,Male,Accounts Payable Specialist
24139,Roxana Luz Saavedra Ibáñez,1989-06-05,Marketing,roxana.saavedra@coddiy.com,569-48238587,36646.19,San Rafael,2023-11-14,,Active,Female,Growth Marketing Manager
45126,Yesica Marta Alegría Zavala,1982-06-06,Marketing,yesica.alegria@coddiy.com,569-50990960,36584.01,Florida,2022-03-15,2023-12-07,Inactive,Female,Marketing Director
83262,Elías Francisco Martínez Cifuentes,1985-08-07,Finance,elias.martinez@coddiy.com,569-29549779,42919.5,Castro,2022-12-16,,Active,Male,Financial Analyst
12265,Yanet Carmen Leyton Zepeda,1993-02-28,IT,yanet.leyton@coddiy.com,569-87652750,31271.62,Cauquenes,2024-10-04,,Active,Male,QA Engineer
53748,María Laura Hernández Molina,1984-12-09,Human Resources,maria.hernandez@coddiy.com,569-81294813,45336.69,Licantén,2022-10-20,,Active,Female,HR Compliance Officer
64260,Luisa Castro Jiménez,1984-10-10,Human Resources,luisa.castro@coddiy.com,569-62152220,47991.86,Paillaco,2022-10-06,,Active,Female,Training and Development Specialist
56212,Pía Amanda Acuña Solís,1978-09-12,Finance,pia.acuna@coddiy.com,569-36898772,35746.82,Illapel,2021-04-25,2022-09-13,Inactive,Female,Accounts Receivable Specialist
25876,Nelson Arriagada Jara,1990-04-17,Sales,nelson.arriagada@coddiy.com,569-27560242,33850.5,Taltal,2024-01-29,2025-01-24,Inactive,Male,Sales Enablement Specialist
43065,Bárbara Julia Cárdenas Guerra,1993-01-14,IT,barbara.cardenas@coddiy.com,569-46677387,45754.54,Puqueldón,2024-09-23,,Active,Female,IT Support Specialist
59409,María Leonor González González,1983-06-30,IT,maria.gonzalez@coddiy.com,569-45236089,38843.05,San Pedro de la Paz,2022-06-16,,Active,Female,Systems Administrator
63687,Matías Víctor Jiménez Muñoz,1975-04-17,IT,matias.jimenez@coddiy.com,569-47396766,43857.32,Petorca,2020-07-02,,Active,Male,QA Engineer
56021,Marta Constanza Contreras Ríos,1978-11-20,Sales,marta.contreras@coddiy.com,569-24756763,46558.36,Lumaco,2021-05-11,,Active,Female,Account Executive
25685,Graciela Reyes Fernández,1980-07-11,Operations,graciela.reyes@coddiy.com,569-26213893,38832.1,Punitaqui,2021-10-01,,Active,Female,Operations Manager
26560,Mariano Daniel Pérez Villagra,1986-04-06,Operations,mariano.perez@coddiy.com,569-54021259,37224.64,Pozo Almonte,2023-02-12,,Active,Male,Demand Planner
24028,Joel Salas Muñoz,1980-01-11,IT,joel.salas@coddiy.com,569-67197576,43082.88,Algarrobo,2021-08-19,,Active,Male,Solutions Architect
53220,Erick Miranda,1992-03-07,Sales,erick.miranda@coddiy.com,569-80160384,33968.64,Vitacura,2024-07-11,,Active,Male,Sales Representative
70490,Erika Salazar Saavedra,1983-08-29,Human Resources,erika.salazar@coddiy.com,569-35244266,43201.12,Catemu,2022-06-30,,Active,Female,HR Data Analyst
1070,Guido Sebastián Celis Rodríguez,1995-02-22,Human Resources,guido.celis@coddiy.com,569-57277364,30407.62,Pitrufquén,2025-03-26,,Active,Male,HR Business Partner
31779,Joselyn Lucía Quiroz Pérez,1991-10-29,Marketing,joselyn.quiroz@coddiy.com,569-30835959,36336.02,San Gregorio,2024-06-10,,Active,Male,Email Marketing Coordinator
76573,Eleodoro Jean Valenzuela Matamala,1994-03-07,Finance,eleodoro.valenzuela@coddiy.com,569-49913445,32129.73,Chiguayante,2025-01-01,,Active,Male,Financial Planner
69524,Aurora Ramírez Oyarzún,1979-09-22,Marketing,aurora.ramirez@coddiy.com,569-36682648,35601.11,Pedro Aguirre Cerda,2021-07-23,2023-08-03,Inactive,Female,Content Marketing Manager
35093,María Brígida Ramírez Lara,1975-06-12,Sales,maria.ramirez@coddiy.com,569-40774526,48974.26,Talcahuano,2020-07-16,2021-07-06,Inactive,Female,Enterprise Sales Executive
24020,Jessica Jiménez,1990-03-09,Human Resources,jessica.jimenez@coddiy.com,569-37651048,39645.21,Antártica,2024-01-19,2024-10-03,Inactive,Female,Compensation and Benefits Analyst
78841,Samuel Frank Contreras Órdenes,1975-06-02,Operations,samuel.contreras@coddiy.com,569-79994798,38523.53,Quillón,2020-07-13,,Active,Male,Operations Coordinator
3410,Viviana Gómez Villalobos,1991-10-19,Human Resources,viviana.gomez@coddiy.com,569-10357557,49376.34,San Ramón,2024-06-07,,Active,Female,HR Director
79443,Manuel Valenzuela Díaz,1974-05-05,Marketing,manuel.valenzuela@coddiy.com,569-49418042,40259.85,Monte Patria,2020-04-11,2022-03-04,Inactive,Male,Marketing Director
14062,María Molina Delgado,1994-04-01,Sales,maria.molina@coddiy.com,569-51284285,31786.18,Sierra Gorda,2025-01-07,,Active,Female,Lead Generation Specialist
82866,Flor Durán Gómez,1989-02-16,Marketing,flor.duran@coddiy.com,569-22817427,46202.63,Laja,2023-10-19,,Active,Male,Marketing Coordinator
20896,Carolina Carvajal Pacheco,1986-12-17,Human Resources,carolina.carvajal@coddiy.com,569-32591470,46905.48,Tocopilla,2023-04-14,2023-12-05,Inactive,Female,Labor Relations Specialist
4337,Trinidad Emilia Martínez Oyarzo,1986-10-22,Marketing,trinidad.martinez@coddiy.com,569-59235427,32679.08,Limache,2023-03-31,,Active,Female,Email Marketing Coordinator
50040,Efraín Manuel Acuña Miranda,1985-10-15,Marketing,efrain.acuna@coddiy.com,569-94710654,30574.75,Quilleco,2023-01-02,2023-12-25,Inactive,Male,Digital Marketing Analyst
69723,Jennifer Bárbara Quintana Apablaza,1975-08-21,IT,jennifer.quintana@coddiy.com,569-84396832,39094.71,Cabrero,2020-08-01,,Active,Male,Database Administrator
64358,Patricio Arias Araya,1976-10-04,Finance,patricio.arias@coddiy.com,569-84610692,35739.67,Vilcún,2020-11-07,2022-08-18,Inactive,Male,Tax Analyst
8801,Dominga Camila Díaz Jiménez,1993-05-31,Finance,dominga.diaz@coddiy.com,569-74169321,35136.01,Doñihue,2024-10-26,2025-02-04,Inactive,Female,Accounts Receivable Specialist
39676,Ignacia Nelly Vega Arancibia,1992-04-01,Sales,ignacia.vega@coddiy.com,569-78898196,36941.58,Longaví,2024-07-17,,Active,Female,Account Manager
48633,Brian Villa,1985-08-27,Marketing,brian.villa@coddiy.com,569-54036629,34043.34,Chanco,2022-12-21,2023-01-15,Inactive,Male,Marketing Operations Manager
77195,Carlos Matías Márquez Retamal,1986-02-24,Sales,carlos.marquez@coddiy.com,569-98862269,48225.24,Navidad,2023-02-02,,Active,Male,Area Sales Manager
52035,Francisco Villagra,1977-11-20,Operations,francisco.villagra@coddiy.com,569-16171981,44161.65,Camiña,2021-02-13,,Active,Male,Distribution Supervisor
25966,Viviana Javiera Araya Vicencio,1982-03-07,Finance,viviana.araya@coddiy.com,569-50168729,39539.69,Paine,2022-02-22,,Active,Female,Internal Auditor
51814,Daniela Emilia Gallardo Rivas,1977-01-15,IT,daniela.gallardo@coddiy.com,569-28380998,33667.99,Curepto,2020-12-02,2021-04-27,Inactive,Female,IT Support Specialist
81030,Francisco Rojas Ruiz,1994-09-13,IT,francisco.rojas@coddiy.com,569-64911158,36061.34,Colchane,2025-02-15,,Active,Male,Database Administrator
38759,José Jorge Castro Garrido,1976-03-07,Operations,jose.castro@coddiy.com,569-61740843,42258.37,Codegua,2020-09-18,2023-10-17,Inactive,Male,Process Improvement Analyst
59340,Juan Benjamín Paredes Guevara,1991-04-04,Sales,juan.paredes@coddiy.com,569-40038657,39386.37,Santa Cruz,2024-04-21,2024-09-09,Inactive,Male,Sales Engineer
6061,Francisco Paredes,1975-11-28,Human Resources,francisco.paredes@coddiy.com,569-19375749,37264.15,San Carlos,2020-08-25,,Active,Male,Talent Acquisition Specialist
73774,Maritza Pabla Godoy Bravo,1981-02-07,Operations,maritza.godoy@coddiy.com,569-82915237,38138.59,Quemchi,2021-11-20,,Active,Female,Supply Chain Analyst
71179,María Danitza Zamora Guzmán,1985-11-15,Sales,maria.zamora@coddiy.com,569-13522670,37304.48,Cisnes,2023-01-09,,Active,Female,Channel Sales Manager
29514,Eva Arce Fuentes,1986-11-29,Human Resources,eva.arce@coddiy.com,569-66026159,46154.65,Tortel,2023-04-09,,Active,Female,Organizational Development Specialist
12720,Camila Vera,1984-04-03,IT,camila.vera@coddiy.com,569-67843559,48132.81,Tirúa,2022-08-21,2023-01-22,Inactive,Female,DevOps Engineer
71908,Gladys Agustina Marchant Vejar,1978-04-15,Finance,gladys.marchant@coddiy.com,569-16082295,38228.78,Pirque,2021-03-20,,Active,Male,Finance Director
54038,Julia Flores,1979-02-03,Marketing,julia.flores@coddiy.com,569-69236684,30673.39,Camarones,2021-05-29,2024-03-06,Inactive,Female,Growth Marketing Manager
75434,Noelia Delgado,1976-10-29,Finance,noelia.delgado@coddiy.com,569-66362131,35283.38,San Juan de la Costa,2020-11-13,,Active,Female,Controller
33127,Gaspar Máximo Labra Torres,1988-10-18,Human Resources,gaspar.labra@coddiy.com,569-16050455,32753.1,Pucón,2023-09-20,,Active,Male,Talent Acquisition Specialist
47748,Cecilia Galaz,1988-11-05,IT,cecilia.galaz@coddiy.com,569-65856743,47690.81,Cunco,2023-09-25,,Active,Female,Software Engineer
7098,Luisa Elsa Pastén Vidal,1986-03-26,Sales,luisa.pasten@coddiy.com,569-20170990,37945.65,Palena,2023-02-09,,Active,Female,Account Executive
58795,Jorge Paolo Oliva Jofré,1983-12-26,Sales,jorge.oliva@coddiy.com,569-74520634,30889.96,Puqueldón,2022-07-29,,Active,Male,Sales Operations Analyst
71646,Manuel José Muñoz Oyarzún,1992-01-27,Human Resources,manuel.munoz@coddiy.com,569-50543513,35785.8,Tomé,2024-07-01,2024-09-14,Inactive,Male,Compensation and Benefits Analyst
41452,Carlos Javier Muñoz Quiñones,1984-03-29,Human Resources,carlos.munoz@coddiy.com,569-11938678,35420.21,Collipulli,2022-08-20,2022-12-02,Inactive,Male,Labor Relations Specialist
16706,David Alex Gallegos Rivera,1988-07-31,IT,david.gallegos@coddiy.com,569-91339040,41017.76,Florida,2023-09-02,,Active,Male,Data Engineer
55264,María Silvia Barraza Aburto,1994-02-02,Finance,maria.barraza@coddiy.com,569-40270168,30022.36,Chaitén,2024-12-24,2025-01-16,Inactive,Female,Tax Analyst
70051,Elsa Díaz,1978-07-29,Human Resources,elsa.diaz@coddiy.com,569-45180889,35804.7,Antártica,2021-04-14,,Active,Female,HR Generalist
28957,Vicente Rafael Mendoza Contreras,1978-10-13,IT,vicente.mendoza@coddiy.com,569-46742379,43760.33,San Clemente,2021-05-02,2023-09-08,Inactive,Male,Machine Learning Engineer
24280,Miguel Rojas,1976-01-24,Finance,miguel.rojas@coddiy.com,569-15823953,37132.0,Paine,2020-09-08,,Active,Male,Tax Analyst
46323,Francisca Cartes Campos,1976-11-22,Finance,francisca.cartes@coddiy.com,569-47366028,47613.92,San Antonio,2020-11-19,,Active,Female,Risk Analyst
75547,Mauricio Maximiliano Mondaca Rojas,1990-11-02,Marketing,mauricio.mondaca@coddiy.com,569-98645998,34653.95,Lota,2024-03-16,,Active,Male,Marketing Director
65717,Cristian Benjamín Mansilla Navarro,1982-04-04,Finance,cristian.mansilla@coddiy.com,569-44597235,35245.36,Vichuquén,2022-02-28,,Active,Male,Treasury Analyst
24173,Lorenzo Soto,1988-05-24,Finance,lorenzo.soto@coddiy.com,569-94221666,36301.89,Villa Alemana,2023-08-16,,Active,Male,Cost Analyst
53693,Daniel Castañeda Contreras,1987-01-11,Operations,daniel.castaneda@coddiy.com,569-59322479,43779.59,Linares,2023-04-20,2024-08-14,Inactive,Male,Demand Planner
60645,Damián Marambio Palma,1985-08-09,Marketing,damian.marambio@coddiy.com,569-57638641,39664.08,Angol,2022-12-17,,Active,Male,Product Marketing Manager
31289,María Rojas-Apablaza,1992-12-08,IT,maria.rojas-apablaza@coddiy.com,569-61975134,40374.0,Los Vilos,2024-09-15,,Active,Female,DevOps Engineer
16679,Berta Verdugo Álvarez,1976-05-15,Operations,berta.verdugo@coddiy.com,569-99426461,48580.97,Aisén,2020-10-04,,Active,Female,Plant Manager
13651,Edgardo Becerra Lobos,1994-01-11,Marketing,edgardo.becerra@coddiy.com,569-98533695,41028.72,Los Muermos,2024-12-19,,Active,Male,Influencer Marketing Manager
