id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date
46494,Ingrid Isabel Álvarez-González Toledo,1977-02-06,Sales,ingridisabelalvarez-gonzaleztoledo@coddiy.com,569-42018461,44976.1,Queilén,2020-12-07,
17178,Ciro Sepúlveda,1985-03-23,Finance,cirosepulveda@coddiy.com,569-99088472,35033.66,Algarrobo,2022-11-14,
52690,Allison Jenifer Silva Aravena,1986-02-04,IT,allisonjenifersilvaaravena@coddiy.com,569-74414057,45121.47,La Cruz,2023-01-28,2024-05-02
18432,Andrea Contreras Ramírez,1978-06-25,IT,andreacontrerasramirez@coddiy.com,569-34377453,45472.73,Pemuco,2021-04-06,2021-08-01
45845,Carolina Ruth Delgado Rivas,1988-10-09,IT,carolinaruthdelgadorivas@coddiy.com,569-84887396,34252.02,Parral,2023-09-18,
23322,Betty Escobar,1994-10-12,Operations,bettyescobar@coddiy.com,569-58562341,46419.12,Empedrado,2025-02-22,
44034,Natalia Mendoza Faúndez,1980-12-07,Human Resources,nataliamendozafaundez@coddiy.com,569-88813218,48290.97,El Carmen,2021-11-05,
34681,Marcelino Matías Navarro Silva,1984-07-02,Marketing,marcelinomatiasnavarrosilva@coddiy.com,569-32068317,40439.61,Tucapel,2022-09-12,2024-02-22
15050,María Marcela Aravena Avilés,1991-12-20,Human Resources,mariamarcelaaravenaaviles@coddiy.com,569-74460687,47521.07,Osorno,2024-06-22,2024-07-29
22107,Juana Carla Yáñez Valdebenito,1974-10-05,Sales,juanacarlayanezvaldebenito@coddiy.com,569-37026229,46182.13,Lumaco,2020-05-17,2024-02-04
3158,Jordán Juan Sandoval Espinoza,1978-09-12,Operations,jordanjuansandovalespinoza@coddiy.com,569-32418364,45597.58,Tiltil,2021-04-25,
81957,Mario Fernández González,1980-06-20,Marketing,mariofernandezgonzalez@coddiy.com,569-69247432,35240.16,Lampa,2021-09-26,
31582,Eliana Rafaella Maureira Morales,1977-01-01,Sales,elianarafaellamaureiramorales@coddiy.com,569-86958211,35149.97,Cabo de Hornos,2020-11-28,
80010,Yerko Luis Rivera García,1986-09-13,Human Resources,yerkoluisriveragarcia@coddiy.com,569-89851385,32308.38,Puerto Octay,2023-03-22,
73528,Ramón Chacón Araya,1982-08-25,IT,ramonchaconaraya@coddiy.com,569-63011128,44909.98,Coinco,2022-04-03,2023-08-21
79111,Adolfo Gutiérrez,1986-08-07,Marketing,adolfogutierrez@coddiy.com,569-41587113,44947.11,Puerto Octay,2023-03-13,
14544,Santiago Acevedo,1990-06-25,Human Resources,santiagoacevedo@coddiy.com,569-15660895,47375.88,Coelemu,2024-02-14,2024-04-21
21429,Ester Luciana Barrera Luna,1978-03-29,Human Resources,esterlucianabarreraluna@coddiy.com,569-32742974,47615.52,Pudahuel,2021-03-16,
69099,Carlos Gael San Martín Pérez,1988-03-30,Operations,carlosgaelsanmartinperez@coddiy.com,569-42972387,49077.47,Río Hurtado,2023-08-03,
25248,Cristopher Jiménez Velásquez,1977-03-24,Marketing,cristopherjimenezvelasquez@coddiy.com,569-60620674,39782.14,Lago Verde,2020-12-18,
79174,Sara Ana Bobadilla Campos,1993-02-23,IT,saraanabobadillacampos@coddiy.com,569-61098191,30663.07,Navidad,2024-10-03,
8295,Daniel Sánchez García,1991-01-25,Human Resources,danielsanchezgarcia@coddiy.com,569-31321520,47193.41,Máfil,2024-04-05,
82337,Susana Jimena Silva Arias,1990-06-04,IT,susanajimenasilvaarias@coddiy.com,569-64658461,48776.47,Lago Ranco,2024-02-09,
28400,Belén Pérez,1987-01-28,Human Resources,belenperez@coddiy.com,569-15450611,33509.95,General Lagos,2023-04-24,
37085,Antonia Rivera Bahamonde,1989-09-11,Operations,antoniariverabahamonde@coddiy.com,569-35277051,41946.39,Los Álamos,2023-12-08,2023-12-31
42818,Rebeca Hurtado Cárdenas,1986-04-18,Human Resources,rebecahurtadocardenas@coddiy.com,569-69345495,40423.55,Lolol,2023-02-15,
26328,Mateo Víctor Martinez Aguilar,1984-03-03,Human Resources,mateovictormartinezaguilar@coddiy.com,569-63887444,39117.91,Cañete,2022-08-14,
60273,María Bobadilla,1993-04-20,Marketing,mariabobadilla@coddiy.com,569-19379216,36453.03,Frutillar,2024-10-16,
51305,Katalina Lucía Mellado Herrera,1983-03-08,Marketing,katalinaluciamelladoherrera@coddiy.com,569-65214144,31084.57,San Javier,2022-05-20,
39864,Eduardo Garrido Urra,1977-04-01,Operations,eduardogarridourra@coddiy.com,569-17325484,32303.89,Natales,2020-12-20,
39642,Sebastián Rojo,1981-01-16,Marketing,sebastianrojo@coddiy.com,569-33963366,43054.76,Nueva Imperial,2021-11-15,
67421,Ana Valeria Quezada Gómez,1983-07-27,Human Resources,anavaleriaquezadagomez@coddiy.com,569-11330219,32765.97,Quilleco,2022-06-23,
71661,Edmundo Marcelo González Ramos,1979-11-17,Marketing,edmundomarcelogonzalezramos@coddiy.com,569-72926712,32213.41,Camarones,2021-08-05,
8425,Marcelo Sandoval Tapia,1980-10-28,Finance,marcelosandovaltapia@coddiy.com,569-97791499,45572.58,Angol,2021-10-27,
12569,Juan José Arenas Espinoza,1975-05-14,Sales,juanjosearenasespinoza@coddiy.com,569-42665995,35997.57,Parral,2020-07-09,
8988,Roberto Manuel Uribe Riquelme,1978-05-08,Finance,robertomanueluriberiquelme@coddiy.com,569-75640039,48531.02,La Granja,2021-03-26,
22350,Daniela Sandoval Riquelme,1990-10-23,Marketing,danielasandovalriquelme@coddiy.com,569-28335982,42959.11,Lo Barnechea,2024-03-14,
4410,Tomás Víctor Caro Lara,1991-12-22,Operations,tomasvictorcarolara@coddiy.com,569-57567493,49108.56,Isla de Maipo,2024-06-23,
43550,Priscilla Sara Sepúlveda Chávez,1979-01-21,Human Resources,priscillasarasepulvedachavez@coddiy.com,569-82890362,49197.17,Melipilla,2021-05-26,
43498,Elsa María Ibáñez Miranda,1988-10-09,Sales,elsamariaibanezmiranda@coddiy.com,569-79151519,35676.05,Camiña,2023-09-18,2025-02-13
61177,Luisa Marion Mendoza Guerrero,1980-10-23,Sales,luisamarionmendozaguerrero@coddiy.com,569-70030267,32850.44,Los Lagos,2021-10-26,
10686,Pedro Bustamante-Castro Peña,1981-08-13,Marketing,pedrobustamante-castropena@coddiy.com,569-70582654,34726.44,Mariquina,2022-01-04,
33058,Benjamín Cristian Saavedra Henríquez,1974-10-04,Sales,benjamincristiansaavedrahenriquez@coddiy.com,569-19958030,48365.7,La Granja,2020-05-17,2024-11-26
66642,Fernando Roberto Salas Pérez,1990-10-25,Human Resources,fernandorobertosalasperez@coddiy.com,569-31629415,49572.84,Maipú,2024-03-14,
4532,Carla María Fuentes Coronado,1986-12-25,Operations,carlamariafuentescoronado@coddiy.com,569-51092281,38247.5,Pozo Almonte,2023-04-16,
57164,Evelin Guzmán Rojas,1974-10-22,Human Resources,evelinguzmanrojas@coddiy.com,569-63167295,42557.96,Vicuña,2020-05-21,
39880,Gloria Florencia Rebolledo Alarcón,1976-10-16,Sales,gloriaflorenciarebolledoalarcon@coddiy.com,569-16455340,47618.65,Maullín,2020-11-10,2022-03-25
79572,Angelina Bustos Retamales,1994-04-27,Marketing,angelinabustosretamales@coddiy.com,569-14650767,39175.3,Palmilla,2025-01-13,
30836,Ezequiel Sebastián Salas Almonacid,1989-12-22,Marketing,ezequielsebastiansalasalmonacid@coddiy.com,569-83787534,37482.53,San Vicente,2024-01-01,2025-01-12
3485,Ivonne Fuentes Vidal,1979-06-24,Finance,ivonnefuentesvidal@coddiy.com,569-37139894,33107.9,Talca,2021-07-02,
4752,Israel Carlos Mella Riquelme,1979-06-15,Operations,israelcarlosmellariquelme@coddiy.com,569-36672867,43407.98,Concón,2021-06-29,
35623,René Bastián Madariaga Ramírez,1982-05-09,IT,renebastianmadariagaramirez@coddiy.com,569-97196953,34033.99,Chépica,2022-03-09,
30880,Ignacio Tomás González Silva,1985-01-07,Operations,ignaciotomasgonzalezsilva@coddiy.com,569-70080249,49341.4,Chanco,2022-10-27,2023-05-30
52639,Irma Stephanie Solís González,1994-06-07,Operations,irmastephaniesolisgonzalez@coddiy.com,569-23479765,30272.53,Santa María,2025-01-23,2025-03-27
13775,Iván Pérez Muñoz,1987-04-25,Human Resources,ivanperezmunoz@coddiy.com,569-20110857,47352.24,Río Ibáñez,2023-05-14,
17761,Joaquín Javier Gajardo Paredes,1978-10-14,Sales,joaquinjaviergajardoparedes@coddiy.com,569-22759022,43457.46,Antártica,2021-05-02,2022-10-10
22170,Gilberto Cristian Rojas Contreras,1992-12-17,Finance,gilbertocristianrojascontreras@coddiy.com,569-27886397,39018.6,Villa Alemana,2024-09-17,
67793,Rogelio Francisco Opazo Mora,1981-10-25,Operations,rogeliofranciscoopazomora@coddiy.com,569-55097728,42621.85,Ancud,2022-01-21,2023-06-07
53817,Margot Rojas-Concha,1991-09-14,Operations,margotrojas-concha@coddiy.com,569-24470578,37242.09,Fresia,2024-05-30,
80002,Pamela Rafaela Durán Bello,1985-09-15,IT,pamelarafaeladuranbello@coddiy.com,569-28876372,31721.18,Marchihue,2022-12-25,2024-02-26
54283,Uberlinda Yessenia Acosta González,1982-09-22,Sales,uberlindayesseniaacostagonzalez@coddiy.com,569-96485075,41541.64,Pirque,2022-04-10,2023-05-01
30570,Alicia Sepúlveda Ruiz,1985-06-07,Operations,aliciasepulvedaruiz@coddiy.com,569-92330397,37612.66,Andacollo,2022-12-02,2024-05-12
59237,Sandra Valladares,1978-04-03,Human Resources,sandravalladares@coddiy.com,569-64498162,37047.79,Talca,2021-03-17,
68191,Jorge Araya,1985-09-28,Operations,jorgearaya@coddiy.com,569-68368945,47767.86,María Pinto,2022-12-29,
59278,Mery Pérez,1975-06-28,Marketing,meryperez@coddiy.com,569-62970522,42704.08,Valparaíso,2020-07-20,
31785,Patricia Yolanda Mamani Godoy,1993-06-07,Finance,patriciayolandamamanigodoy@coddiy.com,569-40698342,48821.43,Puente Alto,2024-10-28,
46159,Antonia Florinda Vergara Oyarzún,1979-11-24,Finance,antoniaflorindavergaraoyarzun@coddiy.com,569-62240527,47963.4,Bulnes,2021-08-07,2023-01-28
11479,Rosa Margarita Jerez Muñoz,1980-12-23,Marketing,rosamargaritajerezmunoz@coddiy.com,569-49070242,40564.8,Coihueco,2021-11-09,
16254,Miguel Torres Vera,1990-01-26,Marketing,migueltorresvera@coddiy.com,569-91259456,49883.25,Lo Espejo,2024-01-09,
18367,José Mateo Farías Jorquera,1983-02-15,Marketing,josemateofariasjorquera@coddiy.com,569-95813950,47631.95,Lumaco,2022-05-15,2024-12-25
54405,Jorge Mario Cárdenas Pérez,1989-11-12,Marketing,jorgemariocardenasperez@coddiy.com,569-58418053,49669.97,Contulmo,2023-12-22,
14635,Ángela Beatriz Sanhueza Aguayo,1975-02-08,Operations,angelabeatrizsanhuezaaguayo@coddiy.com,569-45933014,44208.77,Quilpué,2020-06-16,2021-05-08
59057,Jessica Fiorella Bustamante Lizama,1987-05-21,Marketing,jessicafiorellabustamantelizama@coddiy.com,569-27818295,30982.2,Santa Cruz,2023-05-21,
5112,Alfredo Esteban Pérez Vega,1980-10-26,Human Resources,alfredoestebanperezvega@coddiy.com,569-96929344,47463.72,Punta Arenas,2021-10-26,2022-07-05
34138,Margarita Varas Cortez,1990-01-03,Human Resources,margaritavarascortez@coddiy.com,569-66628371,31737.1,Los Ángeles,2024-01-04,
71828,Valeska Toro Morales,1980-05-04,Sales,valeskatoromorales@coddiy.com,569-92485589,42761.14,Aisén,2021-09-15,
55058,Fernando Carlos Reyes Lazcano,1991-04-18,Human Resources,fernandocarlosreyeslazcano@coddiy.com,569-31054961,49179.35,La Higuera,2024-04-25,2024-09-06
62057,Roberto Pablo González Bahamondes,1979-01-21,Marketing,robertopablogonzalezbahamondes@coddiy.com,569-86781476,43000.11,Cerro Navia,2021-05-26,
13201,Aurelio Jonathan Martínez Sanhueza,1982-02-05,Operations,aureliojonathanmartinezsanhueza@coddiy.com,569-34219319,39626.42,Puqueldón,2022-02-15,
2955,Pedro Francisco Torres García,1990-10-14,Sales,pedrofranciscotorresgarcia@coddiy.com,569-89740951,40851.33,El Quisco,2024-03-11,
35424,Santiago Fabio Zapata Arellano,1980-01-04,Human Resources,santiagofabiozapataarellano@coddiy.com,569-78464069,48495.24,Río Bueno,2021-08-17,
22834,Alexander Mena Aguilar,1978-05-03,Sales,alexandermenaaguilar@coddiy.com,569-59666588,49773.32,Quilleco,2021-03-24,
32002,Gina Durán,1985-12-04,Finance,ginaduran@coddiy.com,569-19494371,48541.24,Melipilla,2023-01-13,
14260,María Guzmán,1990-12-07,Finance,mariaguzman@coddiy.com,569-19429037,37336.04,Tocopilla,2024-03-24,
45642,Dominique Catalán Ramírez,1983-08-15,Finance,dominiquecatalanramirez@coddiy.com,569-60875851,43151.07,Codegua,2022-06-27,2023-07-01
41076,Matilde Rodríguez Torres,1975-08-21,IT,matilderodrigueztorres@coddiy.com,569-66618551,45059.77,Arauco,2020-08-01,
28070,Ingrid Romina Carreño Fernández,1995-03-11,Operations,ingridrominacarrenofernandez@coddiy.com,569-13192316,45130.53,Cerro Navia,2025-03-30,
15491,Carolina Rosa Ortega Jofré,1981-05-04,IT,carolinarosaortegajofre@coddiy.com,569-71736880,41898.97,Punitaqui,2021-12-11,
48121,Isabella Marta Villalobos Castro,1988-11-25,Sales,isabellamartavillaloboscastro@coddiy.com,569-53462958,31421.6,Pozo Almonte,2023-09-29,
12276,Gerardo José Blanco Díaz,1985-11-25,Marketing,gerardojoseblancodiaz@coddiy.com,569-53139453,42478.16,Santa Cruz,2023-01-12,
9217,Mario Sandoval Castro,1984-09-06,Sales,mariosandovalcastro@coddiy.com,569-67764222,47467.98,Curanilahue,2022-09-27,
49180,Alejandro Juan Garrido Romero,1987-12-22,IT,alejandrojuangarridoromero@coddiy.com,569-11815998,48243.27,Hualqui,2023-07-11,2024-11-25
71623,Juan Efraín Calderón Novoa,1985-03-10,Operations,juanefraincalderonnovoa@coddiy.com,569-63355779,44245.64,Osorno,2022-11-10,
65577,Sandra Irene Ponce Vera,1982-03-14,Finance,sandraireneponcevera@coddiy.com,569-62451856,42120.72,Quellón,2022-02-23,2024-11-20
47105,Teresa Farías Mamani,1991-06-26,Sales,teresafariasmamani@coddiy.com,569-34391472,32058.65,Cabo de Hornos,2024-05-11,
5327,Oscar Luciano Álvarez García,1990-08-10,Operations,oscarlucianoalvarezgarcia@coddiy.com,569-87963260,46736.62,Fresia,2024-02-25,2024-08-21
50111,Mireya Lobos,1980-12-07,Marketing,mireyalobos@coddiy.com,569-26182874,47091.53,Huara,2021-11-05,2021-12-09
69481,Ricardo Alvarado Soto,1978-08-19,Operations,ricardoalvaradosoto@coddiy.com,569-21027279,37954.69,Cabo de Hornos,2021-04-19,
27452,Trinidad Genoveva García González,1989-03-27,Operations,trinidadgenovevagarciagonzalez@coddiy.com,569-54818267,36813.39,La Serena,2023-10-29,
45026,Juan Alarcón Becerra,1982-05-09,Operations,juanalarconbecerra@coddiy.com,569-61416721,41174.15,Talca,2022-03-09,2024-01-17
24903,Francisco Herrera Velásquez,1976-01-09,Human Resources,franciscoherreravelasquez@coddiy.com,569-92741488,37578.24,Coltauco,2020-09-04,
3923,Jorge Sandoval Rojas,1987-12-26,Finance,jorgesandovalrojas@coddiy.com,569-87442043,48856.19,Villa Alemana,2023-07-12,
66411,Pilar Mancilla Morales,1989-06-07,Human Resources,pilarmancillamorales@coddiy.com,569-75241314,35780.08,Rauco,2023-11-15,
81187,Juan Jorge González Lorca,1985-10-18,Marketing,juanjorgegonzalezlorca@coddiy.com,569-64645956,36362.1,Quilicura,2023-01-02,
70980,Joselyn Tapia,1981-07-06,Finance,joselyntapia@coddiy.com,569-57938721,31884.0,Panguipulli,2021-12-26,
56943,Maite Karla Montero Muñoz,1986-05-18,Finance,maitekarlamonteromunoz@coddiy.com,569-19568453,48949.12,Lebu,2023-02-22,2023-10-07
8835,Javiera Yáñez Valencia,1993-11-06,Finance,javierayanezvalencia@coddiy.com,569-89979743,42997.39,Saavedra,2024-12-03,
53990,Rosa Antonella Suárez Contreras,1993-10-30,Operations,rosaantonellasuarezcontreras@coddiy.com,569-42264428,32543.84,Cerro Navia,2024-12-01,
40256,Andrea Ramírez,1990-03-19,Finance,andrearamirez@coddiy.com,569-97288446,34918.53,Palmilla,2024-01-22,
76941,Nicol Quezada,1981-12-26,Operations,nicolquezada@coddiy.com,569-50426554,30140.53,Lago Verde,2022-02-05,
7638,Javiera Belmar,1977-07-22,Operations,javierabelmar@coddiy.com,569-32087011,33634.77,Ninhue,2021-01-15,2024-10-25
38439,Claudia Isidora Aguirre Segovia,1975-06-19,IT,claudiaisidoraaguirresegovia@coddiy.com,569-43129170,48884.11,Paillaco,2020-07-17,
56312,Gerson Villarroel,1992-08-07,Finance,gersonvillarroel@coddiy.com,569-42557297,35276.57,Puerto Octay,2024-08-16,
79545,Patricio Leonel Figueroa Toro,1986-09-28,Sales,patricioleonelfigueroatoro@coddiy.com,569-92815474,48973.48,Ollagüe,2023-03-26,2024-08-17
34711,Amanda Paulina Cáceres Herrera,1992-09-25,Marketing,amandapaulinacaceresherrera@coddiy.com,569-30655076,32099.54,Mostazal,2024-08-28,
3726,Patricio José Alvarado Vergara,1980-03-13,Sales,patriciojosealvaradovergara@coddiy.com,569-96798314,32768.37,La Estrella,2021-09-02,2024-10-16
81118,Francisco Rodolfo Apablaza Sánchez,1982-05-12,IT,franciscorodolfoapablazasanchez@coddiy.com,569-78698480,44857.19,Florida,2022-03-09,
3846,Cecilia Yolanda Peña Vidal,1979-06-06,Human Resources,ceciliayolandapenavidal@coddiy.com,569-89446439,30909.31,Antofagasta,2021-06-27,
66377,Tomás Delgado Urbina,1991-04-14,Finance,tomasdelgadourbina@coddiy.com,569-99040340,40033.7,Lago Verde,2024-04-24,
12339,Magaly María Vargas Calderón,1976-04-30,Finance,magalymariavargascalderon@coddiy.com,569-11321389,35233.29,Saavedra,2020-10-01,
46816,Tatiana Cortés,1982-12-30,Finance,tatianacortes@coddiy.com,569-38431577,40058.87,Quirihue,2022-05-04,2023-01-09
54684,Hernán Omar Valenzuela Aguirre,1974-05-17,IT,hernanomarvalenzuelaaguirre@coddiy.com,569-52853043,49106.88,Sierra Gorda,2020-04-14,
30710,Daniela Araya-Sepúlveda,1983-03-26,IT,danielaaraya-sepulveda@coddiy.com,569-39355541,39325.34,Salamanca,2022-05-24,
78379,Juana Rosa Mamani Lobos,1976-10-16,Operations,juanarosamamanilobos@coddiy.com,569-14333831,36542.82,Talagante,2020-11-10,
20430,Consuelo Carrasco Castillo,1979-01-19,Finance,consuelocarrascocastillo@coddiy.com,569-88054664,41078.33,Traiguén,2021-05-26,
12250,José Mario Gálvez Osorio,1992-09-24,Operations,josemariogalvezosorio@coddiy.com,569-63564494,30742.28,Los Sauces,2024-08-28,
4996,Eva Aguilera Sánchez,1987-01-16,Marketing,evaaguilerasanchez@coddiy.com,569-53317079,40383.38,Providencia,2023-04-21,
71629,Josefina Valentina Miranda Cartes,1976-10-16,Finance,josefinavalentinamirandacartes@coddiy.com,569-45357541,43615.87,Doñihue,2020-11-10,
72407,Omar Oyarzún,1984-05-11,Sales,omaroyarzun@coddiy.com,569-93541047,41116.98,Quirihue,2022-08-30,
37969,Daniela Ana Barrera González,1987-12-02,IT,danielaanabarreragonzalez@coddiy.com,569-19063522,41754.41,Santa María,2023-07-06,2023-11-17
77816,Abraham Arancibia Bahamonde,1985-02-12,Operations,abrahamarancibiabahamonde@coddiy.com,569-37328892,36795.88,Galvarino,2022-11-04,
49086,Enriqueta Cabrera Arroyo,1988-05-20,IT,enriquetacabreraarroyo@coddiy.com,569-87969436,36532.8,Queilén,2023-08-16,
78362,César Gálvez Lara,1975-12-10,IT,cesargalvezlara@coddiy.com,569-86967073,36800.24,Caldera,2020-08-28,
11488,Jeannette María Vega Altamirano,1990-10-05,IT,jeannettemariavegaaltamirano@coddiy.com,569-75992465,30614.6,Bulnes,2024-03-09,
71943,Daniel Julián Tobar-Vergara Vargas,1983-04-08,Finance,danieljuliantobar-vergaravargas@coddiy.com,569-87224267,40968.76,Ñiquén,2022-05-27,2022-08-29
55021,Estefanía Sofía Zárate Marín,1992-08-25,Marketing,estefaniasofiazaratemarin@coddiy.com,569-46798840,40499.41,Angol,2024-08-20,
33475,Geraldine Fresia Rojas Palma,1982-11-19,Marketing,geraldinefresiarojaspalma@coddiy.com,569-12738278,36829.44,Lota,2022-04-24,2023-01-29
11086,Alejandra Araneda Alegría,1976-01-09,Sales,alejandraaranedaalegria@coddiy.com,569-42062640,40622.84,Carahue,2020-09-04,
50171,Luis García,1975-04-24,IT,luisgarcia@coddiy.com,569-61952437,43683.02,Lolol,2020-07-04,2024-10-17
7068,Francisca Herrera Jaque,1986-12-23,Finance,franciscaherrerajaque@coddiy.com,569-44013818,47405.4,La Florida,2023-04-15,
45107,Isabel Castro Rivera,1993-02-12,Finance,isabelcastrorivera@coddiy.com,569-95862677,33793.67,Quinta de Tilcoco,2024-09-30,
53295,Juan Jorge Herrera Serrano,1992-02-02,Human Resources,juanjorgeherreraserrano@coddiy.com,569-62846983,36994.29,Hualañé,2024-07-03,
45302,Pedro Gálvez Varas,1988-07-14,IT,pedrogalvezvaras@coddiy.com,569-66552622,30150.55,La Cisterna,2023-08-29,
54243,Blanca Cabrera-Palacios Uribe,1986-12-05,Operations,blancacabrera-palaciosuribe@coddiy.com,569-64986174,33829.14,Antofagasta,2023-04-11,2023-07-29
34042,Antonia Estrada Álvarez,1981-11-24,Sales,antoniaestradaalvarez@coddiy.com,569-56740027,32800.3,La Estrella,2022-01-28,
15920,María Avendaño Olmos,1988-05-01,Human Resources,mariaavendanoolmos@coddiy.com,569-20473237,41718.74,Los Ángeles,2023-08-11,2024-08-22
20783,Cristian José Orellana Collao,1984-01-24,Marketing,cristianjoseorellanacollao@coddiy.com,569-41596725,38978.61,Linares,2022-08-05,
24742,Carlos Custodio Cabezas Contreras,1983-05-21,Human Resources,carloscustodiocabezascontreras@coddiy.com,569-76921269,37088.42,Maipú,2022-06-07,
79745,Renata Pía Abarca Lillo,1980-02-17,Operations,renatapiaabarcalillo@coddiy.com,569-57389394,37940.53,Curacautín,2021-08-27,
51586,Eduardo Muñoz,1991-09-06,Operations,eduardomunoz@coddiy.com,569-54236436,30047.79,Quilicura,2024-05-28,
3872,Rocio Paola Palma Segura,1982-10-07,Finance,rociopaolapalmasegura@coddiy.com,569-86474161,31342.99,Renaico,2022-04-14,
63967,Ema Jaramillo,1977-08-27,IT,emajaramillo@coddiy.com,569-62738657,47681.29,Melipilla,2021-01-24,
53405,Bastián Quiroz Catalán,1975-12-16,IT,bastianquirozcatalan@coddiy.com,569-74047268,40894.63,Recoleta,2020-08-29,
42192,Jorge Omar Rojas Matus,1983-06-30,Operations,jorgeomarrojasmatus@coddiy.com,569-91544267,37559.76,Quirihue,2022-06-16,
1291,María Rojas,1977-03-24,Marketing,mariarojas@coddiy.com,569-29837231,31255.62,Sagrada Familia,2020-12-18,
61223,Ana Ojeda Reyes,1987-05-24,Human Resources,anaojedareyes@coddiy.com,569-69515479,35031.6,Conchalí,2023-05-21,
81686,Roberto Cruz Ortiz,1990-07-22,Finance,robertocruzortiz@coddiy.com,569-44855853,35118.02,Lago Verde,2024-02-20,
63304,María Cárdenas Martínez,1994-12-02,Operations,mariacardenasmartinez@coddiy.com,569-82144221,35229.33,Pucón,2025-03-06,
22503,Andrea Victoria Bustos Riffo,1990-10-16,Operations,andreavictoriabustosriffo@coddiy.com,569-42586883,38713.88,Lautaro,2024-03-12,
31892,Ana Jara,1979-06-14,IT,anajara@coddiy.com,569-44676362,34667.79,La Estrella,2021-06-29,2023-06-05
46989,Georgina Jiménez Gallegos,1981-02-20,Sales,georginajimenezgallegos@coddiy.com,569-41822991,30212.02,Cochamó,2021-11-23,
26783,María Josefa Farías Plaza,1993-01-26,IT,mariajosefafariasplaza@coddiy.com,569-44586960,46031.44,Puqueldón,2024-09-26,
13359,Martina Cid,1986-01-04,Marketing,martinacid@coddiy.com,569-61352762,34683.3,Chillán,2023-01-21,
46610,Juan Castillo Araya,1993-02-22,Finance,juancastilloaraya@coddiy.com,569-99947975,47708.09,Licantén,2024-10-03,
16438,Virginia Orellana,1985-11-23,Marketing,virginiaorellana@coddiy.com,569-64091164,32954.41,Providencia,2023-01-11,
13492,Fernando Patricio Urra Padilla,1986-03-11,Marketing,fernandopatriciourrapadilla@coddiy.com,569-74288694,42100.02,Empedrado,2023-02-06,
