id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date
14290,Patricio Alfaro Fuentes,1993-05-20,Sales,patricioalfarofuentes@cod.diy.com,569-89386096,35027.21,Guaitecas,2024-10-23,2024-12-21
4830,Sofía Rosa Salazar Guerrero,1986-12-16,Human Resources,sofiarosasalazarguerrero@cod.diy.com,569-99530991,33654.98,Hijuelas,2023-04-13,
62648,David Mateo Jara Baeza,1988-09-27,Finance,davidmateojarabaeza@cod.diy.com,569-81686368,36760.23,Molina,2023-09-15,
234,Augusto Miguel Valdebenito Yáñez,1988-06-08,Sales,augustomiguelvaldebenitoyanez@cod.diy.com,569-86951049,45002.36,Limache,2023-08-20,
38098,Luz Pérez García,1978-08-23,Marketing,luzperezgarcia@cod.diy.com,569-77115077,40585.39,Freire,2021-04-20,
22888,Sandra Martínez,1995-02-28,Finance,sandramartinez@cod.diy.com,569-45235739,37912.6,La Granja,2025-03-27,
41167,Pía Briceño Mellado,1977-07-08,Finance,piabricenomellado@cod.diy.com,569-85177645,44901.67,Papudo,2021-01-12,2025-01-07
67004,Ana Monserrat Escobar Riquelme,1981-03-13,Sales,anamonserratescobarriquelme@cod.diy.com,569-43870442,48276.94,La Florida,2021-11-28,
61438,Amanda Yesenia Valenzuela Brito,1994-03-30,Marketing,amandayeseniavalenzuelabrito@cod.diy.com,569-65029611,46405.54,Yungay,2025-01-06,2025-03-24
42808,Celeste Betty Pinto Jara,1975-07-25,Marketing,celestebettypintojara@cod.diy.com,569-65110660,34062.36,Frutillar,2020-07-26,
44538,Jimena Elvira Flores Ramos,1978-11-11,Marketing,jimenaelvirafloresramos@cod.diy.com,569-46199898,39167.54,Calama,2021-05-09,2023-05-11
57253,Felipe Jara-Araneda,1989-02-03,Human Resources,felipejara-araneda@cod.diy.com,569-68637542,49025.04,Hualqui,2023-10-16,
26047,Olga Acuña,1992-06-02,Human Resources,olgaacuna@cod.diy.com,569-16928638,36469.22,La Cruz,2024-08-01,2024-12-31
77936,Mónica Isidora Cepeda Valdés,1992-09-13,Sales,monicaisidoracepedavaldes@cod.diy.com,569-33295160,47464.51,Freire,2024-08-25,
82819,Danilo Vicente Salinas López,1981-06-18,Human Resources,danilovicentesalinaslopez@cod.diy.com,569-80756092,40539.07,Valdivia,2021-12-21,2024-06-05
48355,Luisa María Armijo Leiva,1978-04-06,Finance,luisamariaarmijoleiva@cod.diy.com,569-60564640,34383.35,Padre Las Casas,2021-03-18,2023-05-31
23556,Camila Gabriela González Martínez,1977-08-25,Human Resources,camilagabrielagonzalezmartinez@cod.diy.com,569-13971440,41541.15,Río Claro,2021-01-24,
75944,Carlos Victorino Cuevas Ovalle,1976-12-09,Sales,carlosvictorinocuevasovalle@cod.diy.com,569-96388484,41580.08,Teodoro Schmidt,2020-11-23,2024-01-12
36354,Manuel Cristian Fica Reyes,1988-08-03,Operations,manuelcristianficareyes@cod.diy.com,569-15370093,43806.24,Angol,2023-09-02,2024-09-01
68169,Ignacio Jaime Muñoz Torres,1985-08-06,Operations,ignaciojaimemunoztorres@cod.diy.com,569-68669649,47305.51,Tortel,2022-12-16,
50426,Misael Jean Castro Ramírez,1982-10-03,Finance,misaeljeancastroramirez@cod.diy.com,569-15042093,47417.32,Gorbea,2022-04-13,
13734,Agustina Sandra Hernández Muñoz,1974-08-08,Sales,agustinasandrahernandezmunoz@cod.diy.com,569-81075135,34898.87,Pelluhue,2020-05-03,
61945,Constanza Galleguillos Sepúlveda,1991-03-02,Marketing,constanzagalleguillossepulveda@cod.diy.com,569-90945946,48590.83,San Ramón,2024-04-13,2024-04-23
9850,María Martina Pulgar Castro,1986-02-08,IT,mariamartinapulgarcastro@cod.diy.com,569-50459429,37846.58,Paiguano,2023-01-29,2023-11-07
69505,Fresia Pamela Iturra Arias,1979-03-02,Human Resources,fresiapamelaiturraarias@cod.diy.com,569-51583872,42715.73,Florida,2021-06-04,
25067,Johan José Castro Sepúlveda,1987-12-05,Marketing,johanjosecastrosepulveda@cod.diy.com,569-98513654,30937.5,Río Negro,2023-07-07,
9667,Delfina Rosa Moreno Rodríguez,1978-04-30,Human Resources,delfinarosamorenorodriguez@cod.diy.com,569-23911244,44675.61,Temuco,2021-03-24,
45243,Francisca Olga Ortega-Astete Muñoz,1974-05-10,IT,franciscaolgaortega-astetemunoz@cod.diy.com,569-97155985,34837.3,Padre Las Casas,2020-04-12,
74357,Amanda Angélica Bello Carvajal,1982-01-12,Marketing,amandaangelicabellocarvajal@cod.diy.com,569-43724733,48890.23,La Florida,2022-02-09,2023-01-25
51726,Lorena Toledo,1988-06-11,IT,lorenatoledo@cod.diy.com,569-54943878,33365.2,Molina,2023-08-21,
19769,Ernestina Yanina Silva Rojas,1974-05-28,Sales,ernestinayaninasilvarojas@cod.diy.com,569-39314468,39568.39,San Fabián,2020-04-16,
68728,Sylvia Hilda Velásquez Torres,1976-04-03,Operations,sylviahildavelasqueztorres@cod.diy.com,569-68562529,32827.67,Puerto Octay,2020-09-24,
9153,Ulises Villar Maturana,1994-12-21,IT,ulisesvillarmaturana@cod.diy.com,569-92430592,31532.34,Olmué,2025-03-11,
47855,Alfredo Víctor Torres Astudillo,1990-06-07,Operations,alfredovictortorresastudillo@cod.diy.com,569-99219471,48337.55,Mejillones,2024-02-10,
45056,Florencia Navarrete Cabrera,1990-01-26,Human Resources,florencianavarretecabrera@cod.diy.com,569-47261422,45870.13,Quintero,2024-01-09,2024-08-03
74107,Sofía González Pino,1977-05-08,Finance,sofiagonzalezpino@cod.diy.com,569-32455255,35870.49,Curepto,2020-12-29,2021-03-09
63802,Martin John Silva Veas,1993-06-26,Operations,martinjohnsilvaveas@cod.diy.com,569-27952690,42693.09,Cochrane,2024-11-01,
57741,Lucila Cornejo Rojas,1974-11-16,Human Resources,lucilacornejorojas@cod.diy.com,569-92995999,46287.13,San Bernardo,2020-05-27,
41562,Juan Flores-Díaz Bravo,1994-03-14,Human Resources,juanflores-diazbravo@cod.diy.com,569-24250280,43187.51,Cabo de Hornos,2025-01-02,
83167,Katerine María Álvarez Ramírez,1983-12-07,Human Resources,katerinemariaalvarezramirez@cod.diy.com,569-13067262,43449.09,Santa María,2022-07-24,
60601,Valentina Tamara Parada González,1989-04-24,Sales,valentinatamaraparadagonzalez@cod.diy.com,569-95615796,45789.42,Pirque,2023-11-04,2024-09-16
74518,Luis Diego Ramos Díaz,1986-12-19,Operations,luisdiegoramosdiaz@cod.diy.com,569-92875416,38838.37,Copiapó,2023-04-14,
56221,José Matías Lara Quintana,1984-06-29,Finance,josematiaslaraquintana@cod.diy.com,569-32741778,39183.14,San Clemente,2022-09-11,
28691,Pedro Delgado,1987-08-12,Finance,pedrodelgado@cod.diy.com,569-33417467,40251.34,Camarones,2023-06-09,
47169,Francisco Raúl Fuenzalida Pérez,1980-07-26,Operations,franciscoraulfuenzalidaperez@cod.diy.com,569-75281359,38762.48,El Monte,2021-10-04,2024-10-06
67670,Luz Evelin Bello Ibarra,1974-11-19,Marketing,luzevelinbelloibarra@cod.diy.com,569-22531393,32578.18,Traiguén,2020-05-28,
53736,Andy Joaquín Méndez Reyes,1991-05-22,Sales,andyjoaquinmendezreyes@cod.diy.com,569-94410845,36592.65,Lampa,2024-05-03,
24541,Isidora Cabrera Peña,1989-08-22,Marketing,isidoracabrerapena@cod.diy.com,569-73998052,34018.8,San Ignacio,2023-12-03,
48045,Paulina Catalina Bravo Castro,1975-06-12,Sales,paulinacatalinabravocastro@cod.diy.com,569-76190670,41158.1,Alto del Carmen,2020-07-16,
11495,Isidora Josefa Gutiérrez Castillo,1990-10-27,Finance,isidorajosefagutierrezcastillo@cod.diy.com,569-53392386,42982.01,Puerto Varas,2024-03-15,
5598,Pamela Isidora Vergara Riquelme,1992-01-20,Human Resources,pamelaisidoravergarariquelme@cod.diy.com,569-91851216,36624.02,Cabildo,2024-06-30,
73792,María Milagros Navarro Olguín,1987-01-29,Sales,mariamilagrosnavarroolguin@cod.diy.com,569-77587427,39267.12,San Esteban,2023-04-24,
44740,Arturo Sánchez Vera,1976-09-23,Operations,arturosanchezvera@cod.diy.com,569-21453845,36337.56,Putre,2020-11-05,2022-03-13
68508,Sylvia Emilia Castillo Ayala,1991-03-22,Marketing,sylviaemiliacastilloayala@cod.diy.com,569-75210713,34918.84,Peñalolén,2024-04-18,
19074,Ezequiel Benito Oyarzún Mora,1991-09-17,Operations,ezequielbenitooyarzunmora@cod.diy.com,569-36929087,33693.77,Quintero,2024-05-31,
52147,John Héctor Hernández Jiménez,1991-01-12,Human Resources,johnhectorhernandezjimenez@cod.diy.com,569-91275088,37491.19,Santa Juana,2024-04-02,
41576,Makarena Molina,1978-10-13,IT,makarenamolina@cod.diy.com,569-26797731,44346.29,Ercilla,2021-05-02,
18721,José Mateo Fernández González,1981-04-25,Sales,josemateofernandezgonzalez@cod.diy.com,569-78583885,39457.76,Paillaco,2021-12-08,
32502,Olga Lidia Zambrano Cuevas,1978-08-30,Sales,olgalidiazambranocuevas@cod.diy.com,569-65875932,49904.04,La Pintana,2021-04-22,
71570,Fernanda Troncoso Contreras,1977-06-03,Finance,fernandatroncosocontreras@cod.diy.com,569-90220921,32963.07,Salamanca,2021-01-04,
80026,Felipe Alex Zúñiga Pardo,1980-03-04,IT,felipealexzunigapardo@cod.diy.com,569-29835094,35078.21,Sagrada Familia,2021-08-31,2024-06-22
45997,Marianela Erices Segovia,1994-02-28,Marketing,marianelaericessegovia@cod.diy.com,569-39598857,42274.5,Laguna Blanca,2024-12-30,
53595,Benjamín Castro,1977-02-23,Sales,benjamincastro@cod.diy.com,569-38429029,49354.25,Cunco,2020-12-11,2022-10-09
68680,Cristopher Marco Gallardo Garrido,1987-12-19,Operations,cristophermarcogallardogarrido@cod.diy.com,569-63257874,35516.44,Juan Fernández,2023-07-10,2023-09-03
56583,Sara Macarena Araya Castillo,1986-06-28,Marketing,saramacarenaarayacastillo@cod.diy.com,569-35799429,31415.38,Pozo Almonte,2023-03-04,
2370,Olga Acuña Carrasco,1994-05-21,Marketing,olgaacunacarrasco@cod.diy.com,569-93819792,30291.09,San Rafael,2025-01-19,2025-01-28
30668,Gladys Mella,1982-09-24,Marketing,gladysmella@cod.diy.com,569-61757363,33858.77,Lago Ranco,2022-04-11,2023-08-13
77094,Patricia Mirtha Sepúlveda Catalán,1992-08-19,Operations,patriciamirthasepulvedacatalan@cod.diy.com,569-27035888,37769.17,Hualqui,2024-08-19,2024-08-31
69560,Magaly Yanira Vásquez Morales,1981-03-10,Finance,magalyyaniravasquezmorales@cod.diy.com,569-25498577,46227.92,Monte Patria,2021-11-27,2022-01-26
33499,Maritza Cárcamo Valdebenito,1979-01-22,Sales,maritzacarcamovaldebenito@cod.diy.com,569-88753127,45639.51,Chaitén,2021-05-26,
28333,Domingo Astudillo,1990-03-16,Finance,domingoastudillo@cod.diy.com,569-50265435,49335.73,La Cisterna,2024-01-21,
18624,Marta Pérez Godoy,1976-08-18,Operations,martaperezgodoy@cod.diy.com,569-99540779,40879.94,Copiapó,2020-10-27,
63557,Cecilia Martina Guzmán Aguilera,1976-10-05,IT,ceciliamartinaguzmanaguilera@cod.diy.com,569-40580554,43900.89,Vitacura,2020-11-07,2023-05-05
70566,Trinidad Claudia Valdivia Cifuentes,1987-12-26,Human Resources,trinidadclaudiavaldiviacifuentes@cod.diy.com,569-77758766,30128.4,Chimbarongo,2023-07-12,
67798,Emelina Valenzuela,1989-07-16,Marketing,emelinavalenzuela@cod.diy.com,569-21334658,31907.93,Pedro Aguirre Cerda,2023-11-24,
79201,Liliana Jessica Tapia Tapia,1979-05-05,Human Resources,lilianajessicatapiatapia@cod.diy.com,569-44477865,47900.06,Isla  de Pascua,2021-06-20,
63453,Pedro Felipe Salas Gómez,1984-08-02,Sales,pedrofelipesalasgomez@cod.diy.com,569-42297469,33834.47,Palmilla,2022-09-19,
59597,Iván Sáez Apablaza,1983-12-11,Sales,ivansaezapablaza@cod.diy.com,569-94783090,40379.01,Angol,2022-07-25,2023-05-20
16504,Juan Luciano Arredondo Morales,1979-01-29,Finance,juanlucianoarredondomorales@cod.diy.com,569-40330363,43534.15,Casablanca,2021-05-28,
6279,Wilson Gabriel Torres Espinoza,1980-04-17,Operations,wilsongabrieltorresespinoza@cod.diy.com,569-78240333,43177.02,Huasco,2021-09-10,
81787,Beatriz Solange Jorquera Ávalos,1992-03-18,Operations,beatrizsolangejorqueraavalos@cod.diy.com,569-69995786,48819.48,La Higuera,2024-07-13,
73760,Raúl Erasmo Catalán Contreras,1977-03-20,Marketing,raulerasmocatalancontreras@cod.diy.com,569-21228020,34033.35,Guaitecas,2020-12-17,2024-10-29
52488,Javier Raúl Rodríguez Contreras,1980-04-09,Marketing,javierraulrodriguezcontreras@cod.diy.com,569-40075679,41849.57,Quilleco,2021-09-09,
29885,Juana Valdés Salgado,1977-01-09,Marketing,juanavaldessalgado@cod.diy.com,569-92375826,44135.22,Zapallar,2020-11-30,
16717,Tamara Ramírez,1974-10-01,Marketing,tamararamirez@cod.diy.com,569-19773521,36424.31,Panquehue,2020-05-16,
57842,Yuliana Reyes Jara,1980-01-29,IT,yulianareyesjara@cod.diy.com,569-98693745,46111.25,Codegua,2021-08-23,
51710,Isabel Génesis Rivera Molina,1991-11-07,Operations,isabelgenesisriveramolina@cod.diy.com,569-98431052,36607.76,Chillán,2024-06-12,
79108,Constanza Olivares,1985-02-18,Marketing,constanzaolivares@cod.diy.com,569-56661234,32960.39,La Ligua,2022-11-06,2025-02-18
61238,Ana Margarita Alfaro Rodríguez,1975-05-02,Sales,anamargaritaalfarorodriguez@cod.diy.com,569-58910023,31618.25,Natales,2020-07-06,
75949,Juan Patricio Rodríguez Castro,1988-08-22,Sales,juanpatriciorodriguezcastro@cod.diy.com,569-98521286,40623.45,Chañaral,2023-09-07,2025-02-16
26338,Bayron Vidal,1986-03-04,Sales,bayronvidal@cod.diy.com,569-51332460,46330.44,Pudahuel,2023-02-04,
83124,Patricio Cristian Plaza Toro,1980-09-08,Sales,patriciocristianplazatoro@cod.diy.com,569-93435771,31098.87,Constitución,2021-10-15,
58108,Guillermo García,1983-01-22,IT,guillermogarcia@cod.diy.com,569-19963497,39820.78,Freire,2022-05-09,
79021,María Carla Ponce Fuentes,1984-09-27,Finance,mariacarlaponcefuentes@cod.diy.com,569-29150688,36267.83,Negrete,2022-10-02,
65050,Juan Darío Zamorano Méndez,1981-06-02,Human Resources,juandariozamoranomendez@cod.diy.com,569-10568839,45174.38,Vichuquén,2021-12-17,
3689,José Víctor León García,1987-03-09,Sales,josevictorleongarcia@cod.diy.com,569-56698436,30659.31,Los Ángeles,2023-05-03,2024-03-16
81805,Jessica Carrasco,1988-12-02,Sales,jessicacarrasco@cod.diy.com,569-19955322,38170.66,Mostazal,2023-10-01,
57919,Francisca Barrientos,1984-10-08,Finance,franciscabarrientos@cod.diy.com,569-10476773,46588.87,Viña del Mar,2022-10-05,
21783,Mauricio Carrillo Avendaño,1974-08-27,Human Resources,mauriciocarrilloavendano@cod.diy.com,569-52966172,37730.55,Antártica,2020-05-08,
4334,Karina Godoy Vera,1994-08-14,Marketing,karinagodoyvera@cod.diy.com,569-39545387,33358.51,Alto Hospicio,2025-02-08,
81643,Ana Francisca Calderón Soto,1983-07-01,Sales,anafranciscacalderonsoto@cod.diy.com,569-63122888,30446.79,Coltauco,2022-06-16,2024-02-23
4575,Marco Delgado,1983-07-24,Sales,marcodelgado@cod.diy.com,569-15687514,41746.98,Río Negro,2022-06-22,2023-08-14
3273,Baltazar Ignacio Leal Garrido,1976-12-11,IT,baltazarignaciolealgarrido@cod.diy.com,569-49035541,37752.11,Nogales,2020-11-23,
47194,Isabella Emily Moreno Ávila,1978-03-10,Marketing,isabellaemilymorenoavila@cod.diy.com,569-81661330,38377.64,Santa Cruz,2021-03-11,2021-10-24
48006,Sandra Ángela Espinoza Pérez,1989-05-17,Finance,sandraangelaespinozaperez@cod.diy.com,569-37332871,37282.91,San Juan de la Costa,2023-11-10,
877,Elizabeth Melissa Palma Flores,1979-04-26,Human Resources,elizabethmelissapalmaflores@cod.diy.com,569-54039880,49895.15,Cochamó,2021-06-17,
60557,Marie Ámbar Romero Riquelme,1991-03-21,Finance,marieambarromeroriquelme@cod.diy.com,569-89597862,31532.26,Lonquimay,2024-04-18,2025-03-02
29439,María Katherine Pozo Muñoz,1990-06-11,Operations,mariakatherinepozomunoz@cod.diy.com,569-32676992,36508.74,Chañaral,2024-02-11,2024-03-24
30010,Ricardo Jiménez,1990-03-10,IT,ricardojimenez@cod.diy.com,569-12559076,43157.68,Sierra Gorda,2024-01-19,
72750,Sebastián Matteo Gajardo González,1993-05-25,Human Resources,sebastianmatteogajardogonzalez@cod.diy.com,569-98385176,38135.03,Mulchén,2024-10-25,
1685,Carlos Astudillo Rivera,1988-07-18,Sales,carlosastudillorivera@cod.diy.com,569-22893048,43001.71,Lumaco,2023-08-30,2024-09-08
42366,Marcela Cordero,1980-10-18,Finance,marcelacordero@cod.diy.com,569-10554158,33254.56,La Reina,2021-10-24,2022-02-12
28996,Juan Robinson Leiva Suárez,1985-08-27,Finance,juanrobinsonleivasuarez@cod.diy.com,569-59054072,34138.77,Chañaral,2022-12-21,2024-07-25
76229,Valentina Paulina Burgos Fernández,1993-02-24,Operations,valentinapaulinaburgosfernandez@cod.diy.com,569-23133529,35246.69,Pelluhue,2024-10-03,
4923,Constanza Maribel Muñoz Ruiz,1978-01-05,Operations,constanzamaribelmunozruiz@cod.diy.com,569-56633037,43057.51,Freirina,2021-02-24,
3423,Carmen Verónica Cabezas Hernández,1977-12-04,Human Resources,carmenveronicacabezashernandez@cod.diy.com,569-65799312,39328.59,Vitacura,2021-02-17,2022-12-17
3010,Héctor Eugenio Márquez Abarca,1975-10-26,IT,hectoreugeniomarquezabarca@cod.diy.com,569-26419516,38060.67,Los Andes,2020-08-17,
25434,Mauricio Jan Arancibia Osses,1985-02-11,Finance,mauriciojanarancibiaosses@cod.diy.com,569-35599047,45720.57,Cisnes,2022-11-04,
49016,Fernando Jean Vera Videla,1990-04-15,Human Resources,fernandojeanveravidela@cod.diy.com,569-28512991,41855.33,Río Ibáñez,2024-01-28,
4472,María Rosa López Castro,1990-10-26,Marketing,mariarosalopezcastro@cod.diy.com,569-59157222,36375.57,San Ramón,2024-03-14,2024-11-19
48079,Ignacia Mónica Ortega González,1984-09-19,Human Resources,ignaciamonicaortegagonzalez@cod.diy.com,569-21279485,49685.65,San Carlos,2022-10-01,2023-05-03
83096,Alexander Sebastián Escobar Caro,1982-03-22,Human Resources,alexandersebastianescobarcaro@cod.diy.com,569-82252752,48147.34,Ercilla,2022-02-25,
71545,María Florencia Valenzuela Toro,1979-02-18,Operations,mariaflorenciavalenzuelatoro@cod.diy.com,569-45924982,38741.87,Lo Espejo,2021-06-02,
6338,Marta Valenzuela,1978-04-15,IT,martavalenzuela@cod.diy.com,569-19543414,35954.05,Natales,2021-03-20,
77903,Camilo Concha,1976-11-15,IT,camiloconcha@cod.diy.com,569-99383563,45048.49,Máfil,2020-11-17,
31939,Bastián Juan Varas Torres,1979-05-03,Finance,bastianjuanvarastorres@cod.diy.com,569-62433720,41683.9,El Monte,2021-06-19,
64877,Denisse Catalina Aguilera Díaz,1977-03-20,Human Resources,denissecatalinaaguileradiaz@cod.diy.com,569-56825323,49429.57,Zapallar,2020-12-17,2024-01-29
55721,José Alexis Quiroz Guajardo,1991-04-01,Sales,josealexisquirozguajardo@cod.diy.com,569-60252368,47071.83,Río Bueno,2024-04-21,
31186,Verónica Ramírez Yáñez,1992-02-07,Finance,veronicaramirezyanez@cod.diy.com,569-24916935,42340.42,Los Andes,2024-07-04,
20675,María Maritza Soto Silva,1976-02-27,Operations,mariamaritzasotosilva@cod.diy.com,569-97028698,44290.25,Tiltil,2020-09-16,
14965,María Poblete Jaque,1977-04-22,Sales,mariapobletejaque@cod.diy.com,569-89815785,31199.76,Quillón,2020-12-25,2024-05-09
33351,Leonor Anahí Vega Molina,1975-05-01,Human Resources,leonoranahivegamolina@cod.diy.com,569-22150067,43372.55,Cauquenes,2020-07-06,
45747,Margarita Valeria Vera Rojas,1993-03-25,Operations,margaritavaleriaverarojas@cod.diy.com,569-82975325,46688.31,Copiapó,2024-10-10,2025-02-28
51703,Paulina Bernarda Belmar Valenzuela,1984-06-19,IT,paulinabernardabelmarvalenzuela@cod.diy.com,569-76461041,37862.48,Canela,2022-09-09,
27328,Nancy Laura Gálvez González,1978-04-25,Human Resources,nancylauragalvezgonzalez@cod.diy.com,569-14370280,44181.47,Limache,2021-03-23,
33201,Sergio Juan Poblete Contreras,1985-06-20,Marketing,sergiojuanpobletecontreras@cod.diy.com,569-29787915,46064.28,Pedro Aguirre Cerda,2022-12-05,
4919,Juan José Pereira Bravo,1986-02-18,Marketing,juanjosepereirabravo@cod.diy.com,569-42355040,38392.23,Yungay,2023-02-01,
33068,Pascual Javier Espinoza Ortega,1990-08-25,Operations,pascualjavierespinozaortega@cod.diy.com,569-86579627,45965.21,Santa Cruz,2024-02-29,
31064,Osvaldo Solís Cárdenas,1985-05-08,Operations,osvaldosoliscardenas@cod.diy.com,569-94980072,32393.69,Curicó,2022-11-25,2025-01-06
53592,Clorinda Venegas Navarro,1982-10-27,Marketing,clorindavenegasnavarro@cod.diy.com,569-29491393,41063.36,Sagrada Familia,2022-04-19,2024-08-20
3251,Linda Graciela Ulloa Flores,1989-05-28,Marketing,lindagracielaulloaflores@cod.diy.com,569-87181593,30419.97,Isla de Maipo,2023-11-12,
57552,Carlos Leal,1991-03-26,Sales,carlosleal@cod.diy.com,569-51010918,38501.65,Timaukel,2024-04-19,2024-10-11
37591,Rafael Stefano Sepúlveda Trujillo,1979-10-25,Sales,rafaelstefanosepulvedatrujillo@cod.diy.com,569-31393663,38478.93,Providencia,2021-07-31,
55952,Nelly Sofía Muñoz Rojas,1974-08-29,Human Resources,nellysofiamunozrojas@cod.diy.com,569-80482568,39210.16,Máfil,2020-05-08,
21214,Osvaldo Omar Muñoz Valderrama,1984-02-19,Finance,osvaldoomarmunozvalderrama@cod.diy.com,569-94171777,31874.97,Rengo,2022-08-11,
50991,Carmen Edith Céspedes Gatica,1975-07-23,Human Resources,carmenedithcespedesgatica@cod.diy.com,569-24381784,43028.98,Paine,2020-07-26,2023-01-24
8755,Margarita Muñoz,1982-07-15,IT,margaritamunoz@cod.diy.com,569-83281945,41331.93,Olmué,2022-03-25,2024-05-03
27693,Sergio Muñoz Ruiz,1991-01-16,Operations,sergiomunozruiz@cod.diy.com,569-99312120,35671.04,La Estrella,2024-04-03,
18096,Ruth Marta Cisterna Poblete,1993-07-01,Operations,ruthmartacisternapoblete@cod.diy.com,569-27581719,43136.2,Yungay,2024-11-03,
77326,Natalia Rivas,1988-06-22,Sales,nataliarivas@cod.diy.com,569-57037894,46679.64,Río Negro,2023-08-23,
79887,Juan Francisco Rosas Díaz,1984-09-18,Operations,juanfranciscorosasdiaz@cod.diy.com,569-72696172,39432.99,Requínoa,2022-09-30,
54773,Hernán Hernández Díaz,1991-08-30,Finance,hernanhernandezdiaz@cod.diy.com,569-61317012,33677.36,Chaitén,2024-05-27,
13975,Laura María Navarrete Aliaga,1978-08-30,Marketing,lauramarianavarretealiaga@cod.diy.com,569-25062381,38792.41,Los Vilos,2021-04-22,
51292,Cristóbal Martín Navarro Pozo,1980-03-31,Operations,cristobalmartinnavarropozo@cod.diy.com,569-68314859,33706.9,Camarones,2021-09-07,
28777,Arnoldo Héctor Garrido Espinosa,1987-10-13,IT,arnoldohectorgarridoespinosa@cod.diy.com,569-14089579,35621.28,Chillán,2023-06-24,
76289,Ruth Laura Rivas Márquez,1979-09-25,Human Resources,ruthlaurarivasmarquez@cod.diy.com,569-18534440,35781.56,Osorno,2021-07-24,
1464,César Concha,1981-03-24,Marketing,cesarconcha@cod.diy.com,569-48460510,44678.13,Contulmo,2021-12-01,
