id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date
54086,Luis Edson Valenzuela Solís,1994-01-15,Human Resources,luisedsonvalenzuelasolis@coddiy.com,569-50552941,34783.56,Huasco,2024-12-20,2025-02-24
75603,Isidora Rivera Cea,1977-06-02,IT,isidorariveracea@coddiy.com,569-49892247,39709.77,San Fabián,2021-01-04,2023-09-01
34285,Marcelina Romero,1977-07-25,Sales,marcelinaromero@coddiy.com,569-17128262,33673.22,Purranque,2021-01-16,
72508,Juan Jonathan Méndez Fuentealba,1989-04-18,Operations,juanjonathanmendezfuentealba@coddiy.com,569-43067372,41730.1,Quemchi,2023-11-03,2023-12-17
43516,Fernando José Astorga Núñez,1991-08-29,IT,fernandojoseastorganunez@coddiy.com,569-61247180,39987.88,Tierra Amarilla,2024-05-26,
78039,Graciela Haydée Olivares Soto,1994-07-15,Finance,gracielahaydeeolivaressoto@coddiy.com,569-39111852,36104.31,Santo Domingo,2025-02-01,2025-02-10
44337,Valeska Bárbara Pizarro Galaz,1995-01-18,Operations,valeskabarbarapizarrogalaz@coddiy.com,569-34055072,33825.36,Diego de Almagro,2025-03-17,
70456,Gary Emiliano Rojas Vidal,1981-03-24,IT,garyemilianorojasvidal@coddiy.com,569-10342097,32826.51,Romeral,2021-12-01,
60491,Marcia Flores Díaz,1986-08-24,Sales,marciafloresdiaz@coddiy.com,569-15137834,34422.92,Illapel,2023-03-17,
5454,Renato Víctor Concha Álvarez,1980-01-23,Sales,renatovictorconchaalvarez@coddiy.com,569-77135022,47061.63,Villarrica,2021-08-21,2021-10-26
49137,Bastián Emiliano Becerra Suárez,1987-11-06,Marketing,bastianemilianobecerrasuarez@coddiy.com,569-95912857,38924.95,Timaukel,2023-06-30,
24752,José Suárez,1974-09-11,IT,josesuarez@coddiy.com,569-25011915,32029.74,La Higuera,2020-05-12,
47805,Rodolfo Sánchez Galdames,1975-10-31,Sales,rodolfosanchezgaldames@coddiy.com,569-40158970,37402.4,Camarones,2020-08-18,2021-11-28
42038,Claudio Emilio Vargas Arévalo,1978-12-25,Finance,claudioemiliovargasarevalo@coddiy.com,569-18417174,34558.1,San Nicolás,2021-05-19,
56682,Irma Francisca Seguel Arce,1984-01-02,Human Resources,irmafranciscaseguelarce@coddiy.com,569-31464181,31392.06,Paiguano,2022-07-30,
64980,Alice María Díaz González,1992-03-04,IT,alicemariadiazgonzalez@coddiy.com,569-77224048,49390.82,San Clemente,2024-07-10,2024-08-27
31849,Trinidad Alice Montenegro Vega,1992-05-17,Operations,trinidadalicemontenegrovega@coddiy.com,569-61631694,45847.16,Frutillar,2024-07-28,
53513,Héctor Raúl Araya Muñoz,1989-08-01,Sales,hectorraularayamunoz@coddiy.com,569-21826933,35430.66,San Rosendo,2023-11-28,2024-03-31
55560,Kevin Benjamín Muñoz Toledo,1985-03-03,Human Resources,kevinbenjaminmunoztoledo@coddiy.com,569-73978416,47147.13,Coihaique,2022-11-09,
71836,César López Belmar,1982-08-19,Finance,cesarlopezbelmar@coddiy.com,569-33668831,45850.53,Curepto,2022-04-02,
49792,Michelle Martina Yáñez Moraga,1983-09-17,Sales,michellemartinayanezmoraga@coddiy.com,569-42691926,41116.01,Independencia,2022-07-05,
74790,Luis Javier Vega Jara,1981-03-26,Finance,luisjaviervegajara@coddiy.com,569-98243528,30861.32,Pemuco,2021-12-01,
41239,Pascale Agurto Bravo,1992-04-24,IT,pascaleagurtobravo@coddiy.com,569-74777366,45571.73,Lota,2024-07-22,2024-12-09
10080,Marina Abarca,1979-11-16,Marketing,marinaabarca@coddiy.com,569-15162364,31479.6,La Ligua,2021-08-05,
52053,Claudio Ricardo Ortiz Morán,1994-08-06,Marketing,claudioricardoortizmoran@coddiy.com,569-41680624,46725.65,Laguna Blanca,2025-02-06,
13256,Ricardo Pedro Muñoz Delgado,1976-04-25,IT,ricardopedromunozdelgado@coddiy.com,569-21466925,36005.46,Purranque,2020-09-30,2023-01-07
77581,Rodrigo Rojas Araneda,1982-10-02,Marketing,rodrigorojasaraneda@coddiy.com,569-56536492,42735.38,San Rosendo,2022-04-12,
82537,Lucila Paola Pérez Henríquez,1987-04-18,Finance,lucilapaolaperezhenriquez@coddiy.com,569-94965996,39650.52,Quilpué,2023-05-13,
71535,Ignacio González Rivera,1992-12-21,Sales,ignaciogonzalezrivera@coddiy.com,569-23525378,35401.46,Macul,2024-09-18,2024-12-08
67511,Ana Castillo,1975-06-13,Marketing,anacastillo@coddiy.com,569-11262092,43268.14,Yungay,2020-07-16,2022-04-18
60045,Herminia Marta Garay Santander,1992-11-06,Sales,herminiamartagaraysantander@coddiy.com,569-48859410,49101.04,San Vicente,2024-09-07,2024-09-14
69604,Paula Miranda Vera,1983-04-13,Finance,paulamirandavera@coddiy.com,569-33133254,49686.32,San Bernardo,2022-05-29,2024-04-20
25498,Judith María Acevedo Catalán,1993-10-03,IT,judithmariaacevedocatalan@coddiy.com,569-80910946,41961.66,Mulchén,2024-11-25,
57455,Natalia Nelly Salgado Ruz,1985-05-27,Operations,natalianellysalgadoruz@coddiy.com,569-41530952,49356.19,San Bernardo,2022-11-29,2025-01-04
3941,Sofía Isidora Briceño Paredes,1978-09-13,Operations,sofiaisidorabricenoparedes@coddiy.com,569-23761214,46517.48,Taltal,2021-04-25,
28613,Estrella Fuenzalida,1994-08-26,Marketing,estrellafuenzalida@coddiy.com,569-59245386,41766.34,Juan Fernández,2025-02-11,2025-03-28
3369,Marcos Gustavo Ortiz Alarcón,1985-06-27,Marketing,marcosgustavoortizalarcon@coddiy.com,569-39340388,48485.87,Peñalolén,2022-12-06,
12765,Consuelo Miranda Rojas,1974-07-06,Finance,consuelomirandarojas@coddiy.com,569-45537712,39858.06,Cerrillos,2020-04-25,
15855,Osvaldo Juan Martínez Peña,1975-07-11,Human Resources,osvaldojuanmartinezpena@coddiy.com,569-65828192,49971.81,San Esteban,2020-07-23,
35516,María Molina Carrasco,1979-08-27,Human Resources,mariamolinacarrasco@coddiy.com,569-53918222,31231.2,Coltauco,2021-07-17,
5073,Gustavo Acuña,1982-12-13,Sales,gustavoacuna@coddiy.com,569-77836339,35704.39,Pica,2022-04-30,
64403,Constanza Emma Alvarado Rivera,1978-03-31,Sales,constanzaemmaalvaradorivera@coddiy.com,569-77193124,30147.04,Cauquenes,2021-03-16,
23077,Raúl Leonel Guerrero Soto,1979-03-07,Operations,raulleonelguerrerosoto@coddiy.com,569-20972737,39338.94,Los Vilos,2021-06-06,
7291,Natalia Norma Ávila Orellana,1983-05-05,Operations,natalianormaavilaorellana@coddiy.com,569-26226159,46415.91,San Nicolás,2022-06-03,
59784,Paola Figueroa Sandoval,1987-08-29,Marketing,paolafigueroasandoval@coddiy.com,569-81021553,46044.1,Algarrobo,2023-06-13,
46990,Francisco Bastián Leiva Lagos,1979-08-28,Operations,franciscobastianleivalagos@coddiy.com,569-98783653,36765.61,Machalí,2021-07-17,
18263,Rodrigo Guido Jaramillo Bugueño,1988-03-15,IT,rodrigoguidojaramillobugueno@coddiy.com,569-37834994,40510.89,Ancud,2023-07-31,2024-11-14
17826,Miriam Vergara Godoy,1988-10-05,IT,miriamvergaragodoy@coddiy.com,569-32384770,40851.93,Monte Patria,2023-09-17,2025-03-13
35705,Paz Pinto,1983-03-03,Marketing,pazpinto@coddiy.com,569-90848699,36191.89,Quintero,2022-05-19,
59589,Daniel Héctor Zurita Troncoso,1992-05-30,Human Resources,danielhectorzuritatroncoso@coddiy.com,569-62841922,36191.11,Peñaflor,2024-07-31,
65695,Nancy Pía Pérez Cortés,1987-04-02,Human Resources,nancypiaperezcortes@coddiy.com,569-80962658,40919.94,San Ignacio,2023-05-09,
60755,Raúl Mariano Bravo Cisterna,1989-03-14,Sales,raulmarianobravocisterna@coddiy.com,569-59053067,38157.66,La Cisterna,2023-10-25,
20719,Teresa María Palma Montero,1990-09-12,IT,teresamariapalmamontero@coddiy.com,569-63978627,34517.52,Santiago,2024-03-04,2024-04-03
56494,Diego Luis Molina Fierro,1993-06-15,Finance,diegoluismolinafierro@coddiy.com,569-44342896,47708.07,Chimbarongo,2024-10-30,
51204,Fernando Morales Jorquera,1980-04-02,Finance,fernandomoralesjorquera@coddiy.com,569-17363393,36828.53,Puyehue,2021-09-07,
40074,Iván Garrido Rojas,1992-05-17,Operations,ivangarridorojas@coddiy.com,569-66473463,39279.3,Traiguén,2024-07-28,
63617,Ashley María Bustos Torres,1995-02-10,Operations,ashleymariabustostorres@coddiy.com,569-50346481,39805.33,Pitrufquén,2025-03-23,
47918,Ian Edgardo Gallardo Seguel,1984-10-13,Marketing,ianedgardogallardoseguel@coddiy.com,569-85879973,37197.36,Los Álamos,2022-10-06,
77427,Ida Avendaño,1978-04-26,Sales,idaavendano@coddiy.com,569-78357838,37123.48,Puerto Varas,2021-03-23,
56597,Héctor Alonso Rodríguez Gaete,1977-06-15,IT,hectoralonsorodriguezgaete@coddiy.com,569-20813949,43283.8,Traiguén,2021-01-07,
55399,Martín Ángel Quiroga Valdivia,1990-07-12,IT,martinangelquirogavaldivia@coddiy.com,569-65660268,42980.56,Yumbel,2024-02-18,
52783,Angie Fernanda Caballero Reyes,1990-01-01,Marketing,angiefernandacaballeroreyes@coddiy.com,569-92297433,44245.14,Hualqui,2024-01-03,
21515,Carla Acevedo Ponce,1989-08-03,IT,carlaacevedoponce@coddiy.com,569-30899966,43906.56,Isla de Maipo,2023-11-28,
7699,Renato César Baeza Castillo,1976-06-20,IT,renatocesarbaezacastillo@coddiy.com,569-20576985,49839.24,Los Muermos,2020-10-13,2023-02-08
27681,Yolanda Daniela Astudillo Piña,1974-08-26,Sales,yolandadanielaastudillopina@coddiy.com,569-40455498,48666.77,Purén,2020-05-08,
60238,Graciela Rosa Escobar Marín,1974-09-04,Operations,gracielarosaescobarmarin@coddiy.com,569-72174016,30812.92,Sierra Gorda,2020-05-10,
48168,Oscar Guillermo Zurita Castro,1995-01-15,IT,oscarguillermozuritacastro@coddiy.com,569-14452016,47316.57,San Clemente,2025-03-17,
39325,Esteban Quiroga Castillo,1988-02-14,Marketing,estebanquirogacastillo@coddiy.com,569-47341160,38129.2,Bulnes,2023-07-24,2024-11-08
53332,Isabella Díaz,1976-09-12,Sales,isabelladiaz@coddiy.com,569-38734410,41737.74,Huasco,2020-11-02,
40028,Cecilia Álvarez,1978-07-16,Sales,ceciliaalvarez@coddiy.com,569-17747579,37406.54,El Tabo,2021-04-11,
5115,Manuel Pereira Aguilar,1992-12-28,Human Resources,manuelpereiraaguilar@coddiy.com,569-63662524,40487.66,Quillota,2024-09-19,2025-02-22
66315,Mario Ariel Hernández Saavedra,1987-05-03,Marketing,marioarielhernandezsaavedra@coddiy.com,569-55930215,44666.81,Algarrobo,2023-05-16,2024-04-22
5800,María Isabel Riquelme Jaramillo,1987-04-19,Human Resources,mariaisabelriquelmejaramillo@coddiy.com,569-93115040,34563.28,Hualqui,2023-05-13,2024-06-02
79559,Laura Pérez-Ramos Espinoza,1984-01-19,IT,lauraperez-ramosespinoza@coddiy.com,569-31464915,30873.53,Bulnes,2022-08-03,2022-09-20
44367,Rita Fuentes Soto,1978-11-20,Finance,ritafuentessoto@coddiy.com,569-80661979,39234.09,Quilicura,2021-05-11,
4649,Matías Millán Tapia,1977-05-26,IT,matiasmillantapia@coddiy.com,569-65565053,33936.75,Tucapel,2021-01-02,
49449,Herminia Aguilera,1980-03-09,Marketing,herminiaaguilera@coddiy.com,569-73184350,37848.82,Los Álamos,2021-09-01,
32881,Lucía Vanessa Aedo Muñoz,1993-11-30,Operations,luciavanessaaedomunoz@coddiy.com,569-71681318,38319.26,Máfil,2024-12-09,2025-03-14
42622,Estefany Javiera Erices Valdés,1988-07-03,Operations,estefanyjavieraericesvaldes@coddiy.com,569-39246087,45217.0,Gorbea,2023-08-26,
56483,Eugenio Carlos Soto Arce,1979-10-03,Finance,eugeniocarlossotoarce@coddiy.com,569-39127762,43795.28,Colbún,2021-07-26,2021-12-20
65409,Daniela Jorquera,1982-11-07,Operations,danielajorquera@coddiy.com,569-84981756,44173.18,Codegua,2022-04-21,
6784,Luis Gonzalo Alvarado Estrada,1992-01-29,IT,luisgonzaloalvaradoestrada@coddiy.com,569-54152744,39443.28,San Miguel,2024-07-02,2025-02-28
58478,Mariela Bobadilla Jiménez,1990-12-22,Marketing,marielabobadillajimenez@coddiy.com,569-90522163,40028.42,San Pedro,2024-03-28,
34793,Carlos Pérez,1994-04-08,IT,carlosperez@coddiy.com,569-72462621,39332.61,Cobquecura,2025-01-08,2025-01-25
64769,Martina Sabina Alvarado Molina,1993-03-13,Operations,martinasabinaalvaradomolina@coddiy.com,569-99161627,30059.29,Laja,2024-10-07,2024-12-29
