id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date
35078,Sebastián Chamorro Pérez,1974-06-09,Human Resources,sebastianchamorroperez@cod.diy.com,569-46883758,32493.92,Pozo Almonte,2020-04-19,
53684,Sergio Moreno,1986-10-03,Sales,sergiomoreno@cod.diy.com,569-59236827,42070.33,Mulchén,2023-03-27,
66364,Víctor Jorge Jaque Henríquez,1974-06-26,Finance,victorjorgejaquehenriquez@cod.diy.com,569-41392994,46523.33,Placilla,2020-04-23,2021-11-25
1648,Rosa Daniela Hidalgo-Espinoza Flores,1992-06-05,Finance,rosadanielahidalgo-espinozaflores@cod.diy.com,569-96535735,31641.37,San Ramón,2024-08-01,
25109,Rolando Patrick Alarcón Jorquera,1989-10-23,Finance,rolandopatrickalarconjorquera@cod.diy.com,569-42119016,32869.03,Coihueco,2023-12-18,2024-09-13
14924,Martina Soto Navarro,1989-09-23,Human Resources,martinasotonavarro@cod.diy.com,569-94036998,41231.41,Cañete,2023-12-10,
46258,Trinidad Teresa Vásquez Alarcón,1990-03-21,Sales,trinidadteresavasquezalarcon@cod.diy.com,569-29124055,44255.57,Paillaco,2024-01-22,
42380,Abigail Ojeda Rebolledo,1977-10-25,Finance,abigailojedarebolledo@cod.diy.com,569-35068889,47806.39,Yerbas Buenas,2021-02-07,
6523,Astrid María Medel Soto,1980-05-08,Operations,astridmariamedelsoto@cod.diy.com,569-89184395,31896.68,Puente Alto,2021-09-16,2023-09-28
9753,Carolina Diana Contreras Álvarez,1977-03-03,Sales,carolinadianacontrerasalvarez@cod.diy.com,569-96047245,30341.8,Curarrehue,2020-12-13,
24542,David Claudio Torres Catalán,1986-12-08,Sales,davidclaudiotorrescatalan@cod.diy.com,569-62048915,35611.68,San Vicente,2023-04-12,2024-08-14
27910,Jorge José Sáez González,1977-03-11,Sales,jorgejosesaezgonzalez@cod.diy.com,569-52957851,45194.84,Huara,2020-12-15,
72010,Fabiola Vera Véliz,1978-09-27,Sales,fabiolaveraveliz@cod.diy.com,569-80361424,45891.46,San Joaquín,2021-04-28,
55024,Diego Ortega,1990-10-30,Sales,diegoortega@cod.diy.com,569-19690486,46352.96,Aisén,2024-03-15,
56223,Laura Evelyn Cisternas Pizarro,1975-02-22,Human Resources,lauraevelyncisternaspizarro@cod.diy.com,569-23228141,48645.4,Litueche,2020-06-20,
58074,Amalia María Orellana Rojas,1979-08-31,Finance,amaliamariaorellanarojas@cod.diy.com,569-23850053,47411.8,Lago Ranco,2021-07-18,
53162,Ian Yáñez-Castro,1982-08-06,IT,ianyanez-castro@cod.diy.com,569-19174965,36323.81,San Pedro,2022-03-30,
33811,Gloria Ximena Reyes Lara,1980-12-22,Sales,gloriaximenareyeslara@cod.diy.com,569-39484656,34306.92,Río Claro,2021-11-09,
601,Valentina Olivares-Vega,1976-01-21,Human Resources,valentinaolivares-vega@cod.diy.com,569-64916991,42099.86,Lumaco,2020-09-07,
72417,Ana Muñoz Araya,1992-08-02,Sales,anamunozaraya@cod.diy.com,569-16088089,37387.15,Los Sauces,2024-08-15,2024-08-25
8656,Matías Hugo Pacheco Flores,1983-01-21,Sales,matiashugopachecoflores@cod.diy.com,569-75291844,44432.34,San Pablo,2022-05-09,
52996,Alexis Ricardo Morales Álvarez,1988-02-20,Operations,alexisricardomoralesalvarez@cod.diy.com,569-67714184,40163.56,Villa Alegre,2023-07-25,
5171,Adriana Olguín Abarca,1982-06-29,Finance,adrianaolguinabarca@cod.diy.com,569-99821841,49893.28,Peñalolén,2022-03-21,
29220,Paula Ada Alvarado Salazar,1978-09-26,Human Resources,paulaadaalvaradosalazar@cod.diy.com,569-14529578,38657.36,La Higuera,2021-04-28,2022-01-24
66957,Catherine Cristina Ibarra Carrasco,1991-02-02,Operations,catherinecristinaibarracarrasco@cod.diy.com,569-34841239,40341.26,Papudo,2024-04-07,2025-03-01
53338,Andrea Rayén Valdivia Acuña,1976-07-22,Operations,andrearayenvaldiviaacuna@cod.diy.com,569-25678459,38258.42,Peñalolén,2020-10-20,
66007,Armando David Barría Rubio,1982-08-07,Finance,armandodavidbarriarubio@cod.diy.com,569-68217551,42586.79,Río Negro,2022-03-30,2024-07-20
4313,Aníbal Camilo Novoa Núñez,1990-04-28,Finance,anibalcamilonovoanunez@cod.diy.com,569-60014954,38035.96,Río Ibáñez,2024-01-31,
17680,Humberto Andrés Torres Villagra,1990-11-09,Finance,humbertoandrestorresvillagra@cod.diy.com,569-59659920,30441.71,Calama,2024-03-17,2024-12-22
57341,Ulises Johan Gutiérrez Marín,1992-02-02,Sales,ulisesjohangutierrezmarin@cod.diy.com,569-77214163,37777.04,Treguaco,2024-07-03,
69010,Melissa Fernanda Briones Pacheco,1986-04-14,Marketing,melissafernandabrionespacheco@cod.diy.com,569-72785081,35705.04,Valparaíso,2023-02-14,2024-05-21
68974,Javiera Marcela Astudillo Torres,1982-06-23,IT,javieramarcelaastudillotorres@cod.diy.com,569-59737676,30059.89,El Bosque,2022-03-20,
52341,Ricardo Patricio Escobar Contreras,1991-07-05,Sales,ricardopatricioescobarcontreras@cod.diy.com,569-41394797,40334.4,Pumanque,2024-05-13,
44041,Daniela Monserrat Salas Arias,1979-09-16,Sales,danielamonserratsalasarias@cod.diy.com,569-13950544,48567.16,Juan Fernández,2021-07-22,
983,Martin Alberto Gálvez Poblete,1977-02-08,Human Resources,martinalbertogalvezpoblete@cod.diy.com,569-72798741,43572.82,Peñaflor,2020-12-07,2022-04-08
19674,Mauricio Muñoz Riveros,1980-10-15,Finance,mauriciomunozriveros@cod.diy.com,569-55334179,45289.63,Loncoche,2021-10-24,
63790,Cinthia Inostroza,1983-04-13,IT,cinthiainostroza@cod.diy.com,569-69787829,32522.26,Quemchi,2022-05-28,2023-09-21
71310,Angélica González Erices,1979-02-10,Operations,angelicagonzalezerices@cod.diy.com,569-37411921,31078.85,Cerrillos,2021-05-31,2023-08-17
69397,Lorenzo Torres Tapia,1983-05-04,Marketing,lorenzotorrestapia@cod.diy.com,569-49453353,44650.86,Conchalí,2022-06-03,
68941,Héctor Santos Sanhueza,1988-09-14,Human Resources,hectorsantossanhueza@cod.diy.com,569-52484856,33460.68,Freire,2023-09-12,2025-03-13
35347,Luis González Bustos,1975-04-16,IT,luisgonzalezbustos@cod.diy.com,569-13872824,39277.95,Traiguén,2020-07-02,
17533,Ricardo Roger Ramírez Vera,1993-05-22,Finance,ricardorogerramirezvera@cod.diy.com,569-23821446,46716.95,Tucapel,2024-10-24,
31145,Simón Díaz,1987-11-27,Operations,simondiaz@cod.diy.com,569-63916221,32454.65,Talcahuano,2023-07-05,2023-07-19
17086,Amanda Javiera Leyton Arenas,1977-07-23,Finance,amandajavieraleytonarenas@cod.diy.com,569-25040740,41169.83,Hualañé,2021-01-16,
17354,María Orellana Muñoz,1978-10-21,Finance,mariaorellanamunoz@cod.diy.com,569-59249285,30375.04,Cañete,2021-05-04,
79099,Amanda Cristina San Martín Santibáñez,1974-06-02,Sales,amandacristinasanmartinsantibanez@cod.diy.com,569-86069892,36251.47,San Antonio,2020-04-17,
78832,Luciana Victoria Orellana Rivera,1981-07-01,IT,lucianavictoriaorellanarivera@cod.diy.com,569-57020366,35810.8,Teno,2021-12-25,
10104,Iris Isabel Céspedes Cárcamo,1980-02-05,IT,irisisabelcespedescarcamo@cod.diy.com,569-17392650,36026.8,Sagrada Familia,2021-08-24,
19614,Nelly Tapia,1980-09-16,Finance,nellytapia@cod.diy.com,569-10592664,33597.54,Victoria,2021-10-17,
33310,Claudia Ana Navarro Urra,1979-10-28,Marketing,claudiaananavarrourra@cod.diy.com,569-56351853,42098.75,Vitacura,2021-08-01,2023-10-17
13158,Dina Hidalgo,1977-05-11,Human Resources,dinahidalgo@cod.diy.com,569-51126964,33789.3,Florida,2020-12-29,2023-03-13
9143,Román Acevedo,1981-09-15,Marketing,romanacevedo@cod.diy.com,569-57918221,43007.84,Tomé,2022-01-12,2024-04-18
28458,Ximena Concha Soto,1989-04-13,Marketing,ximenaconchasoto@cod.diy.com,569-25716991,46468.85,Traiguén,2023-11-02,
30048,Rubén Alberto Urbina Santander,1989-11-27,IT,rubenalbertourbinasantander@cod.diy.com,569-53276119,43194.11,Los Muermos,2023-12-26,
11512,Karina Margarita Trujillo Opazo,1994-08-07,IT,karinamargaritatrujilloopazo@cod.diy.com,569-58921036,47338.31,Santa Juana,2025-02-06,
59067,Vicente Jaime González Barría,1991-01-15,Human Resources,vicentejaimegonzalezbarria@cod.diy.com,569-40856879,42192.34,Doñihue,2024-04-03,
18788,Vladimir Soto,1986-02-10,Sales,vladimirsoto@cod.diy.com,569-94154420,43194.19,Papudo,2023-01-30,
2280,Katherine Donoso,1986-05-08,Human Resources,katherinedonoso@cod.diy.com,569-23877865,32522.4,Nogales,2023-02-20,2024-02-04
19086,Jorge Fernando Rojas Zepeda,1994-12-11,Finance,jorgefernandorojaszepeda@cod.diy.com,569-87035988,47323.02,Codegua,2025-03-08,2025-03-08
52615,Isabel Tapia,1994-04-24,Marketing,isabeltapia@cod.diy.com,569-93414748,30132.05,Traiguén,2025-01-12,2025-02-16
3358,Lucrecia Haydée Mancilla González,1979-01-20,Finance,lucreciahaydeemancillagonzalez@cod.diy.com,569-36796075,37331.02,Valparaíso,2021-05-26,
69851,Macarena Sophia Villar Barraza,1982-06-18,IT,macarenasophiavillarbarraza@cod.diy.com,569-76159322,39929.88,Puchuncaví,2022-03-18,2022-09-15
69817,Ida Arriagada Faúndez,1980-09-24,Finance,idaarriagadafaundez@cod.diy.com,569-61471614,38092.47,Malloa,2021-10-19,2025-03-08
1234,Paulina Dina Aravena Sepúlveda,1992-05-28,Marketing,paulinadinaaravenasepulveda@cod.diy.com,569-23875753,46167.6,Curepto,2024-07-30,
38632,Sebastián Darío Jiménez Medina,1976-04-09,Marketing,sebastiandariojimenezmedina@cod.diy.com,569-56237456,32160.5,O'Higgins,2020-09-26,
69157,Graciela Tamara Pavez Silva,1979-09-15,Marketing,gracielatamarapavezsilva@cod.diy.com,569-63374266,41269.81,Río Claro,2021-07-21,
561,José Cristóbal Olguín Sepúlveda,1983-04-03,Marketing,josecristobalolguinsepulveda@cod.diy.com,569-39423048,39290.92,Arauco,2022-05-26,
56540,Gisela Huerta Vidal,1991-05-28,Human Resources,giselahuertavidal@cod.diy.com,569-75237290,37021.44,Conchalí,2024-05-04,
63297,Carmen María Leiva Segovia,1984-08-08,Sales,carmenmarialeivasegovia@cod.diy.com,569-60875228,31539.03,Máfil,2022-09-21,
21940,Laura Vilma Soto Rodríguez,1988-07-25,Operations,lauravilmasotorodriguez@cod.diy.com,569-44492991,40766.43,Licantén,2023-08-31,2025-01-20
38026,Martín Gerardo Araya Ríos,1988-01-10,Finance,martingerardoarayarios@cod.diy.com,569-53310868,42018.13,Pucón,2023-07-15,
74586,Guillermo Francisco Barrientos González,1982-01-18,IT,guillermofranciscobarrientosgonzalez@cod.diy.com,569-30218127,41180.45,Pitrufquén,2022-02-10,2024-11-27
17083,Catherine Valenzuela,1984-07-25,Human Resources,catherinevalenzuela@cod.diy.com,569-62562294,48037.26,Pucón,2022-09-17,2023-06-07
57474,Álvaro Uribe Gutiérrez,1976-03-18,Operations,alvarouribegutierrez@cod.diy.com,569-58095779,36849.73,Pemuco,2020-09-20,
17366,Monserrat Adela Canales Fredes,1994-04-24,Sales,monserratadelacanalesfredes@cod.diy.com,569-75428811,41875.59,Portezuelo,2025-01-12,2025-02-28
72873,Susana San Martín,1977-04-02,Human Resources,susanasanmartin@cod.diy.com,569-73875154,41933.61,Nogales,2020-12-20,
73195,Carolina Chávez Urrutia,1982-12-24,Operations,carolinachavezurrutia@cod.diy.com,569-24923536,37566.41,La Unión,2022-05-02,2022-12-11
52818,María Estefany Bravo González,1990-08-10,Human Resources,mariaestefanybravogonzalez@cod.diy.com,569-24231668,48079.69,Curanilahue,2024-02-25,
80631,Natalia Arias,1991-12-21,Marketing,nataliaarias@cod.diy.com,569-46668365,34048.49,Putaendo,2024-06-23,
75288,Rosa Castro Valencia,1989-09-29,Marketing,rosacastrovalencia@cod.diy.com,569-21431566,36011.86,Paine,2023-12-12,
9078,Patricia Carolina Cárdenas Mora,1974-06-04,IT,patriciacarolinacardenasmora@cod.diy.com,569-87715786,47977.21,San Juan de la Costa,2020-04-18,
53536,Nelson Franco Ruiz Maldonado,1994-03-10,Human Resources,nelsonfrancoruizmaldonado@cod.diy.com,569-77475519,45803.17,Chile Chico,2025-01-01,2025-01-15
69150,Tomás José Avendaño Vicencio,1978-08-01,Sales,tomasjoseavendanovicencio@cod.diy.com,569-44443153,40073.21,Algarrobo,2021-04-15,
72901,Natalia Olivares,1982-10-10,Finance,nataliaolivares@cod.diy.com,569-90120392,44691.02,Pirque,2022-04-14,2023-10-22
18531,José Cancino,1991-02-06,Operations,josecancino@cod.diy.com,569-31071396,44286.87,Pirque,2024-04-08,2024-07-28
52550,Mateo Luis Morales Olivares,1988-08-28,Marketing,mateoluismoralesolivares@cod.diy.com,569-40891551,43555.15,Malloa,2023-09-08,2024-01-07
61125,Gabriela Álvarez,1977-02-21,IT,gabrielaalvarez@cod.diy.com,569-46180449,42678.02,Frutillar,2020-12-10,
32489,Maximiliano Ortega Díaz,1991-09-28,IT,maximilianoortegadiaz@cod.diy.com,569-90540845,31836.7,Tucapel,2024-06-03,2024-07-20
25302,Gerardo Marcos Orellana Mora,1987-07-25,Sales,gerardomarcosorellanamora@cod.diy.com,569-26924320,33710.3,San Pedro de la Paz,2023-06-05,
5021,Pedro Medina,1974-06-30,Finance,pedromedina@cod.diy.com,569-23643447,45687.28,Quirihue,2020-04-24,
58026,Vicente Aburto,1981-12-29,Marketing,vicenteaburto@cod.diy.com,569-89092362,39986.67,Río Bueno,2022-02-06,
13116,Elsa Berta Gutiérrez González,1983-05-05,Finance,elsabertagutierrezgonzalez@cod.diy.com,569-17033426,46156.43,San Juan de la Costa,2022-06-03,
62174,Rosa Oyarce Farías,1987-05-06,Marketing,rosaoyarcefarias@cod.diy.com,569-67824446,38762.9,San Ignacio,2023-05-17,2023-08-22
9589,Pascuala Moya Hormazábal,1979-01-05,Human Resources,pascualamoyahormazabal@cod.diy.com,569-40060846,42004.82,Cisnes,2021-05-22,
63644,Josefina Moya,1981-07-15,Sales,josefinamoya@cod.diy.com,569-90483686,43180.01,Futrono,2021-12-28,
4946,Manuel Patricio González Moreno,1979-05-25,Finance,manuelpatriciogonzalezmoreno@cod.diy.com,569-35986722,33628.83,San Carlos,2021-06-25,
39581,José Becerra Rodríguez,1976-07-19,Finance,josebecerrarodriguez@cod.diy.com,569-19851780,38612.25,Maullín,2020-10-20,
12721,Juana Nancy Gatica Díaz,1978-05-27,Human Resources,juananancygaticadiaz@cod.diy.com,569-97552225,40523.71,Camiña,2021-03-30,2025-02-05
53580,Germán Riffo Urrutia,1981-12-12,Marketing,germanriffourrutia@cod.diy.com,569-47489131,40213.62,Yumbel,2022-02-02,2024-08-05
64688,Elizabeth Fernanda Ríos Espinoza,1991-12-09,Sales,elizabethfernandariosespinoza@cod.diy.com,569-20986110,34782.33,La Cisterna,2024-06-20,
2639,Manuel Rivera Leyton,1975-09-04,Sales,manuelriveraleyton@cod.diy.com,569-66047455,45636.16,Nueva Imperial,2020-08-05,
11355,Roberto Christopher Fernández Cornejo,1989-11-29,Finance,robertochristopherfernandezcornejo@cod.diy.com,569-85494242,36411.53,Quintero,2023-12-26,2024-06-13
39778,Mariano Rivera López,1987-04-25,Marketing,marianoriveralopez@cod.diy.com,569-52753666,42163.4,Chillán Viejo,2023-05-14,
9933,Álvaro Contreras-Baez Quispe,1991-03-29,Human Resources,alvarocontreras-baezquispe@cod.diy.com,569-54750253,43013.62,Renaico,2024-04-20,
41393,Alex Alonso Varas Acevedo,1990-11-22,IT,alexalonsovarasacevedo@cod.diy.com,569-73119965,48625.97,Illapel,2024-03-21,
22500,Pamela Guzmán Miranda,1987-03-12,Operations,pamelaguzmanmiranda@cod.diy.com,569-62516289,41825.76,Litueche,2023-05-04,2023-07-01
35438,Rosa Riquelme Castillo,1982-02-17,Sales,rosariquelmecastillo@cod.diy.com,569-73929156,39072.37,Futrono,2022-02-17,2023-08-27
71844,Blanca Aracely Miranda Venegas,1974-11-28,Marketing,blancaaracelymirandavenegas@cod.diy.com,569-21686542,35343.7,Monte Patria,2020-05-30,
68249,Segundo Héctor Ramírez Guzmán,1991-06-05,Marketing,segundohectorramirezguzman@cod.diy.com,569-76375138,38806.56,Cobquecura,2024-05-06,2024-09-12
64004,Marcos Vargas Araya,1988-05-22,Finance,marcosvargasaraya@cod.diy.com,569-96190495,34977.91,Cañete,2023-08-16,
3250,Carlos Juan Ríos Pincheira,1988-07-21,Sales,carlosjuanriospincheira@cod.diy.com,569-15992279,46240.31,Sagrada Familia,2023-08-30,
61763,Mauricio David Acevedo Navarro,1993-07-28,Operations,mauriciodavidacevedonavarro@cod.diy.com,569-59781674,35365.0,Freirina,2024-11-09,2025-01-27
57984,Patricia María Vargas García,1978-07-21,Operations,patriciamariavargasgarcia@cod.diy.com,569-77060933,49866.09,Litueche,2021-04-12,
72456,Sebastián Víctor Gutiérrez Torres,1984-12-24,Marketing,sebastianvictorgutierreztorres@cod.diy.com,569-76599599,33910.62,Quemchi,2022-10-23,
600,Ignacia Zapata Moraga,1994-03-02,Operations,ignaciazapatamoraga@cod.diy.com,569-71637216,35764.38,Los Álamos,2024-12-31,
50715,Yesenia Ana Castañeda Soto,1985-06-27,IT,yeseniaanacastanedasoto@cod.diy.com,569-16971288,32717.17,Constitución,2022-12-06,
3248,Noah José Flores Salas,1986-11-10,Operations,noahjosefloressalas@cod.diy.com,569-18583266,34168.98,La Unión,2023-04-05,
33472,Gustavo Miguel González San Martín,1991-07-12,Marketing,gustavomiguelgonzalezsanmartin@cod.diy.com,569-26375334,31592.14,Calera de Tango,2024-05-15,
73042,Eliana García,1985-04-18,Sales,elianagarcia@cod.diy.com,569-27012972,37473.59,San Pedro de la Paz,2022-11-20,
34011,Matías Lillo González,1981-04-05,Human Resources,matiaslillogonzalez@cod.diy.com,569-84623871,30302.27,Pica,2021-12-04,
33180,Karen Gajardo Díaz,1985-09-23,IT,karengajardodiaz@cod.diy.com,569-56583279,43768.01,Diego de Almagro,2022-12-27,
30011,Danae Natali Rocha Soto,1982-05-20,Marketing,danaenatalirochasoto@cod.diy.com,569-66715268,38020.56,Peñalolén,2022-03-11,
1258,Irene Hermosilla Arancibia,1987-12-12,Sales,irenehermosillaarancibia@cod.diy.com,569-50548689,48517.55,Pitrufquén,2023-07-08,
1911,Ana Fernández Contreras,1984-11-15,Sales,anafernandezcontreras@cod.diy.com,569-68671367,48265.77,Curaco de Vélez,2022-10-14,2025-02-28
4114,Debora González,1991-09-07,Sales,deboragonzalez@cod.diy.com,569-65796012,32069.96,Recoleta,2024-05-28,
31152,Michael José Arenas Esparza,1979-01-06,Sales,michaeljosearenasesparza@cod.diy.com,569-91497657,32584.51,Chillán Viejo,2021-05-22,2024-01-18
19047,Erwin Antonio Cisternas Lazcano,1985-05-13,Marketing,erwinantoniocisternaslazcano@cod.diy.com,569-37518532,43823.48,Las Condes,2022-11-26,
74313,Dora Castillo Meza,1994-07-29,Human Resources,doracastillomeza@cod.diy.com,569-99355211,36804.09,Curaco de Vélez,2025-02-04,2025-02-26
12199,Karen González Herrera,1987-11-23,Marketing,karengonzalezherrera@cod.diy.com,569-79928568,48465.32,Quinta Normal,2023-07-04,
56034,Pascale Zepeda Cifuentes,1984-01-14,Human Resources,pascalezepedacifuentes@cod.diy.com,569-92752450,48680.46,San Fabián,2022-08-02,
33931,Jaime Vidal Cornejo,1983-06-23,Finance,jaimevidalcornejo@cod.diy.com,569-34050561,42058.97,Padre Las Casas,2022-06-15,
78916,Rafaela Pamela Rojas Aravena,1979-10-06,IT,rafaelapamelarojasaravena@cod.diy.com,569-69071559,38788.69,Contulmo,2021-07-26,
24527,Mauricio Manuel Pincheira Peña,1980-06-21,Operations,mauriciomanuelpincheirapena@cod.diy.com,569-70855859,39145.62,Codegua,2021-09-26,
2192,Gladys López,1984-10-10,Finance,gladyslopez@cod.diy.com,569-61462685,30203.09,Teno,2022-10-05,
4152,Mariana Alejandra Orellana Montoya,1985-02-07,IT,marianaalejandraorellanamontoya@cod.diy.com,569-43789613,32473.53,Catemu,2022-11-03,
40939,María Quezada,1995-01-05,Sales,mariaquezada@cod.diy.com,569-50271555,37475.31,Padre Las Casas,2025-03-14,2025-03-25
78554,Ruth Ana Sepúlveda Lazcano,1979-08-13,Sales,ruthanasepulvedalazcano@cod.diy.com,569-87567732,41986.33,San Esteban,2021-07-14,
36688,María Marta Cárdenas Toledo,1981-10-01,Finance,mariamartacardenastoledo@cod.diy.com,569-84278763,37842.49,Llaillay,2022-01-15,
41652,Adela María Lagos Rojas,1983-03-18,Sales,adelamarialagosrojas@cod.diy.com,569-29638440,31168.67,Huasco,2022-05-22,
19893,Iris Ivonne Silva Bustos,1990-04-08,IT,irisivonnesilvabustos@cod.diy.com,569-46489387,33442.7,Panquehue,2024-01-26,
34668,Benjamín Tapia Zenteno,1995-01-12,Finance,benjamintapiazenteno@cod.diy.com,569-96694337,49239.11,Freire,2025-03-16,
72249,José Hugo Morales Pérez,1991-01-22,IT,josehugomoralesperez@cod.diy.com,569-28637835,47628.82,Copiapó,2024-04-04,
1945,Víctor Sánchez Silva,1987-10-27,Sales,victorsanchezsilva@cod.diy.com,569-11319066,37850.42,Yungay,2023-06-28,2024-10-12
