id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date
8638,Matías Labra,1981-06-17,Marketing,matiaslabra@cod.diy.com,569-72870737,40194.0,Lo Barnechea,2021-12-21,
19996,Milagros Mercado,1988-01-15,Sales,milagrosmercado@cod.diy.com,569-82379085,36378.85,Corral,2023-07-16,2025-01-18
62551,Ángel Paz Sáez,1993-07-20,Finance,angelpazsaez@cod.diy.com,569-43263482,42911.79,Codegua,2024-11-07,
52620,Omar Leonel Pérez Lagos,1981-09-23,Sales,omarleonelperezlagos@cod.diy.com,569-68679561,39994.03,Quellón,2022-01-13,
59934,Julia Jofré,1993-05-09,Operations,juliajofre@cod.diy.com,569-68417394,46262.58,Ñiquén,2024-10-21,
24809,María Constanza Rivas González,1975-05-04,Operations,mariaconstanzarivasgonzalez@cod.diy.com,569-77693477,40775.67,San Miguel,2020-07-07,
11483,Clara María Muñoz Ramírez,1987-01-22,Human Resources,claramariamunozramirez@cod.diy.com,569-19083863,38236.46,Mulchén,2023-04-22,2025-01-28
1371,Jorge Cristóbal Gaete Muñoz,1978-12-03,Finance,jorgecristobalgaetemunoz@cod.diy.com,569-61554939,49340.93,Punta Arenas,2021-05-14,2022-02-21
53141,Gabriel Saldaña,1979-05-10,Marketing,gabrielsaldana@cod.diy.com,569-23680918,48493.84,Cañete,2021-06-21,
42933,Claudia Paredes Vergara,1986-12-13,IT,claudiaparedesvergara@cod.diy.com,569-11363729,47913.94,Rancagua,2023-04-13,2023-06-08
74059,Priscila Molina Riquelme,1980-01-09,Sales,priscilamolinariquelme@cod.diy.com,569-96771778,48427.86,Sagrada Familia,2021-08-18,2024-07-19
2050,Paulina Contreras,1994-05-10,Human Resources,paulinacontreras@cod.diy.com,569-46582350,46034.08,Pelarco,2025-01-16,
12555,Mark Jaime Soto Cortés,1984-02-06,Finance,markjaimesotocortes@cod.diy.com,569-15277357,46624.41,San Miguel,2022-08-08,
22733,Macarena Krishna Aguilar Aguilar,1984-06-22,Operations,macarenakrishnaaguilaraguilar@cod.diy.com,569-77497133,35437.45,Fresia,2022-09-09,
45508,Ámbar Osorio Muñoz,1985-01-02,Finance,ambarosoriomunoz@cod.diy.com,569-64096786,39979.6,General Lagos,2022-10-25,
20531,Víctor Gonzalo Burgos Vásquez,1978-11-20,Operations,victorgonzaloburgosvasquez@cod.diy.com,569-88434657,44362.2,Freire,2021-05-11,2023-01-25
4661,Nicole Cisternas Ramos,1977-01-12,Marketing,nicolecisternasramos@cod.diy.com,569-49052664,43620.55,San Esteban,2020-12-01,2022-01-01
20330,Jorge Zúñiga García,1985-08-18,IT,jorgezunigagarcia@cod.diy.com,569-71081474,46696.31,Torres del Paine,2022-12-19,2023-10-06
27787,José Jorge Seguel Sánchez,1994-01-25,IT,josejorgeseguelsanchez@cod.diy.com,569-95521538,48801.03,San Pedro de la Paz,2024-12-22,2025-01-17
55820,Isabel Valenzuela Palma,1980-07-20,Finance,isabelvalenzuelapalma@cod.diy.com,569-51017315,44465.34,Osorno,2021-10-03,2021-12-23
70598,Álvaro Guajardo,1989-08-14,Finance,alvaroguajardo@cod.diy.com,569-69967887,31096.15,Pinto,2023-12-01,
6723,Vicente Moya,1983-10-24,Operations,vicentemoya@cod.diy.com,569-63145574,39443.58,Valparaíso,2022-07-14,
30659,Giuliana Ojeda Álvarez,1974-09-27,Human Resources,giulianaojedaalvarez@cod.diy.com,569-54986393,32345.38,Río Negro,2020-05-15,2022-07-28
16614,Florencia Johana Sepúlveda García,1987-07-08,Operations,florenciajohanasepulvedagarcia@cod.diy.com,569-71331653,47599.94,Caldera,2023-06-01,2024-05-19
77197,Paola Rosa Pérez Torres,1983-08-12,Finance,paolarosapereztorres@cod.diy.com,569-55221324,48905.68,Santiago,2022-06-26,
41977,Benjamin Pablo Rojo Fuentes,1977-08-01,Human Resources,benjaminpablorojofuentes@cod.diy.com,569-70437119,39426.13,Río Negro,2021-01-18,2021-10-05
37557,Luciano José González Paz,1982-11-22,IT,lucianojosegonzalezpaz@cod.diy.com,569-13455258,37097.21,Chile Chico,2022-04-25,
32038,Maira Hidalgo,1981-07-12,Marketing,mairahidalgo@cod.diy.com,569-62991358,31297.49,Marchihue,2021-12-27,2023-05-29
63908,Antonia Leonor Martínez Faúndez,1979-08-11,IT,antonialeonormartinezfaundez@cod.diy.com,569-17482079,45639.56,Placilla,2021-07-13,
27939,Patricia Consuelo Flores Valdebenito,1979-06-29,Human Resources,patriciaconsuelofloresvaldebenito@cod.diy.com,569-75066035,36069.77,Sagrada Familia,2021-07-03,
66809,Verónica Katherine Valencia Rosales,1979-05-07,Marketing,veronicakatherinevalenciarosales@cod.diy.com,569-92442087,42558.37,Vitacura,2021-06-20,2024-04-22
5476,Jaime Hidalgo,1987-10-08,Finance,jaimehidalgo@cod.diy.com,569-97891628,49731.01,Hualañé,2023-06-23,
17723,Iván Vilches Zurita,1986-02-23,Marketing,ivanvilcheszurita@cod.diy.com,569-69438646,32588.26,Río Verde,2023-02-02,2023-03-15
46265,Diego González Salgado,1987-03-14,Sales,diegogonzalezsalgado@cod.diy.com,569-78187281,38314.42,Purén,2023-05-04,2024-02-02
41388,Luis Valenzuela,1991-05-31,Operations,luisvalenzuela@cod.diy.com,569-27197013,39835.45,La Granja,2024-05-05,
41827,Benjamín Arnaldo Villarroel Aravena,1990-04-17,Operations,benjaminarnaldovillarroelaravena@cod.diy.com,569-81014493,45571.24,Sagrada Familia,2024-01-29,
37813,José Tomas Bahamondes Arévalo,1984-08-28,Operations,josetomasbahamondesarevalo@cod.diy.com,569-13973371,34335.88,Los Vilos,2022-09-25,2024-04-17
55904,Luis Sepúlveda Araneda,1977-08-12,IT,luissepulvedaaraneda@cod.diy.com,569-43512075,48573.23,Lota,2021-01-20,
10133,Giovanni Emilio Espinoza Muñoz,1989-07-28,Marketing,giovanniemilioespinozamunoz@cod.diy.com,569-28972982,48050.4,La Reina,2023-11-27,2024-11-11
64591,Flor Agustina Martínez Rojas,1987-10-23,Sales,floragustinamartinezrojas@cod.diy.com,569-10559727,38185.16,Loncoche,2023-06-26,
18689,Víctor Guajardo,1988-02-01,IT,victorguajardo@cod.diy.com,569-75180316,35914.46,Colchane,2023-07-20,
21982,Luis Quiroz Chandía,1983-10-18,Marketing,luisquirozchandia@cod.diy.com,569-83364385,32497.92,O'Higgins,2022-07-12,
36682,Gino Valentín Zepeda González,1990-05-19,Marketing,ginovalentinzepedagonzalez@cod.diy.com,569-95122051,35131.36,Coelemu,2024-02-05,
1088,Guillermo Espinoza Piña,1988-03-23,Human Resources,guillermoespinozapina@cod.diy.com,569-78752183,35694.58,Camarones,2023-08-02,2025-01-16
79808,Patricio Juan Vergara Toledo,1977-09-17,Operations,patriciojuanvergaratoledo@cod.diy.com,569-41888436,30040.46,Lolol,2021-01-29,
80335,María Navarrete Parra,1992-09-29,Human Resources,marianavarreteparra@cod.diy.com,569-45544839,41605.46,Osorno,2024-08-29,2024-10-11
47146,Ana Ayala Pérez,1992-03-05,Sales,anaayalaperez@cod.diy.com,569-90791471,34029.26,Cerro Navia,2024-07-10,
31509,Denise Carvajal Guzmán,1993-12-25,IT,denisecarvajalguzman@cod.diy.com,569-14151312,38316.65,Hualqui,2024-12-15,2025-03-24
81183,Marcelo Benjamín Salgado Jorquera,1986-11-10,Marketing,marcelobenjaminsalgadojorquera@cod.diy.com,569-74872388,31443.99,Mostazal,2023-04-05,2023-07-04
24568,Ximena Lucero,1988-11-16,Marketing,ximenalucero@cod.diy.com,569-78338772,46539.95,Pedro Aguirre Cerda,2023-09-27,
716,Aurora Emilia Araya Rebolledo,1975-12-12,Operations,auroraemiliaarayarebolledo@cod.diy.com,569-75113331,30997.12,Calera,2020-08-28,
35297,Juan Víctor Arévalo Silva,1994-03-26,Human Resources,juanvictorarevalosilva@cod.diy.com,569-35941724,46463.11,Cauquenes,2025-01-05,
45790,María Maira Faúndez Contreras,1982-04-28,IT,mariamairafaundezcontreras@cod.diy.com,569-57989587,46866.36,Copiapó,2022-03-06,
71104,Natalia Agustina Rivas Pastén,1978-02-22,Operations,nataliaagustinarivaspasten@cod.diy.com,569-22778622,34656.16,Hualañé,2021-03-08,
62042,Germán Ibáñez Jiménez,1976-08-20,Operations,germanibanezjimenez@cod.diy.com,569-26144141,40259.27,Nancagua,2020-10-27,
38705,Mery Vilma Lizama Herrera,1977-09-27,Finance,meryvilmalizamaherrera@cod.diy.com,569-99676870,34349.06,Codegua,2021-01-31,
72540,Irma Campos,1989-06-27,Finance,irmacampos@cod.diy.com,569-39412264,46844.23,Primavera,2023-11-20,
13290,Cristian Carreño Vásquez,1988-11-23,Sales,cristiancarrenovasquez@cod.diy.com,569-95971447,31678.45,Santa Juana,2023-09-29,
63027,Fernanda Vega Guerrero,1983-01-06,IT,fernandavegaguerrero@cod.diy.com,569-34237487,46719.8,Collipulli,2022-05-06,
57612,José Cristian Araya Pavez,1975-07-24,Sales,josecristianarayapavez@cod.diy.com,569-93458953,30611.96,Los Muermos,2020-07-26,
15073,Richard Salvador Gallardo Sánchez,1978-07-02,Finance,richardsalvadorgallardosanchez@cod.diy.com,569-28969271,42887.14,Quirihue,2021-04-08,2023-11-23
17069,Héctor Sergio Arriagada Rodríguez,1979-05-02,Operations,hectorsergioarriagadarodriguez@cod.diy.com,569-47817680,42517.22,San Felipe,2021-06-19,2023-06-01
56681,Felipe Hugo Allende Gutiérrez,1993-07-01,Human Resources,felipehugoallendegutierrez@cod.diy.com,569-58261432,32814.68,Frutillar,2024-11-02,
69830,Christian Cristian Díaz Navarrete,1995-02-13,Operations,christiancristiandiaznavarrete@cod.diy.com,569-81724640,32720.19,Los Lagos,2025-03-23,
34329,Rosa María Rojas Lorca,1977-08-30,Finance,rosamariarojaslorca@cod.diy.com,569-68281847,38332.07,Puerto Octay,2021-01-25,2024-11-25
78329,Nicole Johanna Escobar Fernández,1977-03-31,Sales,nicolejohannaescobarfernandez@cod.diy.com,569-61829351,32765.45,Quinchao,2020-12-19,
68611,Sandra Julia Quezada Rodríguez,1993-07-21,IT,sandrajuliaquezadarodriguez@cod.diy.com,569-48626862,44747.75,Los Sauces,2024-11-07,2024-11-24
38480,María Joselyn Muñoz Moreno,1994-02-04,Sales,mariajoselynmunozmoreno@cod.diy.com,569-55288812,46423.84,Lota,2024-12-24,
41905,Zunilda Krishna Díaz Castro,1974-12-05,Operations,zunildakrishnadiazcastro@cod.diy.com,569-76679954,36902.03,Futrono,2020-06-01,2025-02-11
80932,Marta Genoveva Aliaga Gómez,1984-12-28,Human Resources,martagenovevaaliagagomez@cod.diy.com,569-15547011,45365.4,Quillón,2022-10-24,
5415,Joaquín Novoa Saldivia,1989-12-27,IT,joaquinnovoasaldivia@cod.diy.com,569-61767634,35492.95,Teodoro Schmidt,2024-01-02,
40648,Jorge Víctor Silva Montoya,1994-09-28,Sales,jorgevictorsilvamontoya@cod.diy.com,569-61247912,33902.52,Longaví,2025-02-19,2025-03-16
49568,Jaime Pablo González Elgueta,1978-06-07,Marketing,jaimepablogonzalezelgueta@cod.diy.com,569-45220716,33290.74,Putaendo,2021-04-02,
28667,Leandro Azócar Cuevas,1974-11-12,Marketing,leandroazocarcuevas@cod.diy.com,569-32094044,35999.12,La Estrella,2020-05-26,
4865,Gael Jorge González Ferreira,1983-09-28,Human Resources,gaeljorgegonzalezferreira@cod.diy.com,569-25559829,45596.67,San Bernardo,2022-07-08,
45309,Laura María Díaz Chamorro,1984-01-31,Operations,lauramariadiazchamorro@cod.diy.com,569-91718026,36668.99,Ninhue,2022-08-06,2024-01-21
15473,Cecilia Mireya Domínguez Valdivia,1981-07-28,Finance,ceciliamireyadominguezvaldivia@cod.diy.com,569-20273167,41695.62,Andacollo,2021-12-31,2024-05-10
59871,Miguel Díaz Muñoz,1979-12-10,Marketing,migueldiazmunoz@cod.diy.com,569-94939115,31016.23,Viña del Mar,2021-08-11,2024-09-05
28838,Marcela Carla Ayala Fuentes,1994-03-23,Sales,marcelacarlaayalafuentes@cod.diy.com,569-36656112,47966.6,Toltén,2025-01-05,
76790,Rodrigo Carlos Navarro Contreras,1979-02-27,IT,rodrigocarlosnavarrocontreras@cod.diy.com,569-92135426,47914.6,Melipeuco,2021-06-04,
58868,Nicole Millaray Jorquera Carvajal,1983-01-01,IT,nicolemillarayjorqueracarvajal@cod.diy.com,569-50961987,30044.34,Loncoche,2022-05-04,
71139,Eduardo Víctor Rodríguez-Fierro Martínez,1974-10-21,Human Resources,eduardovictorrodriguez-fierromartinez@cod.diy.com,569-11197544,46693.52,Juan Fernández,2020-05-21,
5818,Manuel Benjamín Aguilar Sandoval,1987-06-07,Sales,manuelbenjaminaguilarsandoval@cod.diy.com,569-76554517,42025.16,Curicó,2023-05-25,
52659,Gabriela Viviana Vallejos Marín,1991-01-03,Finance,gabrielavivianavallejosmarin@cod.diy.com,569-28254130,31270.07,Los Muermos,2024-03-31,
56324,Juan Cortés Vivanco,1990-01-28,Operations,juancortesvivanco@cod.diy.com,569-16675696,39228.33,Natales,2024-01-10,
45413,Daniel Morales,1992-01-30,Sales,danielmorales@cod.diy.com,569-61910235,34065.28,San Vicente,2024-07-02,
15304,Sixto Pavez,1982-06-17,Operations,sixtopavez@cod.diy.com,569-57667815,44788.91,Mejillones,2022-03-18,
60359,Alejandro Carlos Fredes Hernández,1988-05-26,Marketing,alejandrocarlosfredeshernandez@cod.diy.com,569-78090048,47412.59,Hualpén,2023-08-17,2025-03-21
65351,Elena Josefa Escobar Cornejo,1984-06-19,IT,elenajosefaescobarcornejo@cod.diy.com,569-58925673,30630.09,Vichuquén,2022-09-09,
73791,Ana Candia Morán,1981-04-16,IT,anacandiamoran@cod.diy.com,569-30895142,32172.37,Estación Central,2021-12-06,
22855,Giovanni Álvarez,1992-02-20,Human Resources,giovannialvarez@cod.diy.com,569-40410661,37409.28,Tortel,2024-07-07,
26820,Marco Araneda,1983-01-29,Sales,marcoaraneda@cod.diy.com,569-71959922,42971.39,Pica,2022-05-11,2024-09-18
73343,Emilia Gloria Jorquera Reyes,1984-12-08,IT,emiliagloriajorquerareyes@cod.diy.com,569-86580261,30482.25,Antofagasta,2022-10-20,2024-11-26
67399,Mateo Flavio González Chávez,1993-12-21,Marketing,mateoflaviogonzalezchavez@cod.diy.com,569-20662923,44463.47,Cisnes,2024-12-14,
75977,Priscila Antonella Herrera Díaz,1982-06-18,IT,priscilaantonellaherreradiaz@cod.diy.com,569-30087447,49490.44,Hualqui,2022-03-18,
5052,Brenda Tamara Ortiz Aguilera,1980-11-18,Finance,brendatamaraortizaguilera@cod.diy.com,569-19524657,42228.3,Mejillones,2021-11-01,
55265,Rodrigo Carlos Olivares Castañeda,1974-11-11,Sales,rodrigocarlosolivarescastaneda@cod.diy.com,569-72367265,40800.92,Florida,2020-05-26,
34973,Braulio Alexi Durán Pérez,1975-04-13,Sales,braulioalexiduranperez@cod.diy.com,569-25435116,32079.9,Castro,2020-07-01,
63567,Viviana Martina Briones Rojas,1990-03-27,Human Resources,vivianamartinabrionesrojas@cod.diy.com,569-79361770,40178.46,Los Ángeles,2024-01-23,
44532,Carlos Navarrete García,1976-02-09,Marketing,carlosnavarretegarcia@cod.diy.com,569-60462120,43876.38,Lolol,2020-09-11,
9565,Paulina Henríquez Vilches,1977-06-03,Operations,paulinahenriquezvilches@cod.diy.com,569-22659859,39480.42,Valdivia,2021-01-04,
53428,Abraham Cea Silva,1990-06-10,Marketing,abrahamceasilva@cod.diy.com,569-46163092,39394.55,General Lagos,2024-02-10,2025-02-19
59227,Carolina Alarcón,1993-01-31,Human Resources,carolinaalarcon@cod.diy.com,569-80654028,48116.9,Molina,2024-09-28,
57316,Adriana Andrea Castillo Salinas,1980-04-14,IT,adrianaandreacastillosalinas@cod.diy.com,569-97258885,40658.65,Providencia,2021-09-10,
70791,Gonzalo Silva,1994-01-16,Operations,gonzalosilva@cod.diy.com,569-74917551,46392.9,Papudo,2024-12-20,
35615,Víctor Héctor Arancibia Silva,1982-08-31,Operations,victorhectorarancibiasilva@cod.diy.com,569-11831654,36689.18,Fresia,2022-04-05,
30232,Paula María Castro Herrera,1980-06-10,Marketing,paulamariacastroherrera@cod.diy.com,569-25463270,38189.1,Olmué,2021-09-24,
8107,Erika Valderrama Gutiérrez,1979-09-02,Finance,erikavalderramagutierrez@cod.diy.com,569-81917910,39784.71,Mostazal,2021-07-18,
30847,Francisco Joel Quiroga Escobar,1978-03-15,Marketing,franciscojoelquirogaescobar@cod.diy.com,569-11330823,42677.46,Santo Domingo,2021-03-13,2022-05-17
2502,Rafael Claudio Mancilla Molina,1988-06-16,IT,rafaelclaudiomancillamolina@cod.diy.com,569-66171720,41755.21,Cochrane,2023-08-22,2025-03-18
75582,Sofía Constanza Peña Osses,1985-03-09,Marketing,sofiaconstanzapenaosses@cod.diy.com,569-29884411,42031.38,Coelemu,2022-11-10,
61249,Francisco Marco Zambrano Vergara,1988-10-28,Operations,franciscomarcozambranovergara@cod.diy.com,569-32677313,34838.54,Curicó,2023-09-23,2025-02-15
34592,Antonella Marcela Maldonado Gatica,1989-03-15,Marketing,antonellamarcelamaldonadogatica@cod.diy.com,569-62370141,41117.65,Lonquimay,2023-10-26,
46038,Natalia Guzmán Órdenes,1983-02-26,Human Resources,nataliaguzmanordenes@cod.diy.com,569-34774537,42299.48,Recoleta,2022-05-17,
54196,Roberto Miguel Orellana Sepúlveda,1987-10-07,Operations,robertomiguelorellanasepulveda@cod.diy.com,569-30865998,41383.52,Pozo Almonte,2023-06-23,
12793,Paula Emelina Hernández Herrera,1993-02-20,Sales,paulaemelinahernandezherrera@cod.diy.com,569-83195556,44327.32,Laguna Blanca,2024-10-02,
36423,Yolanda Fernández,1977-12-29,Human Resources,yolandafernandez@cod.diy.com,569-53968172,43543.0,Quellón,2021-02-23,
50003,Julia Gabriela Ruiz Álvarez,1978-02-19,Finance,juliagabrielaruizalvarez@cod.diy.com,569-14849072,39645.47,Panquehue,2021-03-07,2024-05-18
1877,Luciano Pedro Serrano Silva,1988-10-21,Sales,lucianopedroserranosilva@cod.diy.com,569-39873615,35172.0,San Bernardo,2023-09-21,
52004,María Sonia Castro Sepúlveda,1975-12-12,Operations,mariasoniacastrosepulveda@cod.diy.com,569-26683214,39888.9,Antuco,2020-08-28,
26940,Ángel Sepúlveda,1984-09-07,Sales,angelsepulveda@cod.diy.com,569-26370827,33900.33,Olmué,2022-09-28,
80162,Adriana Bravo,1976-06-19,Marketing,adrianabravo@cod.diy.com,569-43018534,41583.17,Vitacura,2020-10-13,
23650,Rosa Cindy Morales Rodríguez,1980-12-20,Human Resources,rosacindymoralesrodriguez@cod.diy.com,569-38849883,49920.55,Lampa,2021-11-08,
60715,Reinaldo Vargas,1990-01-03,Operations,reinaldovargas@cod.diy.com,569-18437624,32501.85,Quilaco,2024-01-04,
56029,Javier Alberto Molina Valdés,1980-03-06,Operations,javieralbertomolinavaldes@cod.diy.com,569-55343975,43722.48,Pelarco,2021-09-01,
47407,Manuel Santiago Sandoval Machuca,1991-08-19,Sales,manuelsantiagosandovalmachuca@cod.diy.com,569-93774850,38052.66,Rancagua,2024-05-24,2025-03-22
305,Victoria Fernanda González Saldías,1977-05-14,Sales,victoriafernandagonzalezsaldias@cod.diy.com,569-81696225,34136.94,Andacollo,2020-12-30,
30316,Thomas Castillo Núñez,1974-06-29,IT,thomascastillonunez@cod.diy.com,569-34947868,32962.77,Torres del Paine,2020-04-24,
74597,Sebastián Pablo Rodríguez Meza,1986-03-16,Marketing,sebastianpablorodriguezmeza@cod.diy.com,569-18772439,32907.11,Cabo de Hornos,2023-02-07,
75437,María Susana Riquelme Mardones,1976-01-26,Marketing,mariasusanariquelmemardones@cod.diy.com,569-81612520,38337.71,Panquehue,2020-09-08,
10737,Elías Fernández Toro,1982-05-10,IT,eliasfernandeztoro@cod.diy.com,569-54791756,36886.05,Negrete,2022-03-09,
29017,Vilma Victoria Opazo Cortés,1982-07-05,Marketing,vilmavictoriaopazocortes@cod.diy.com,569-24655466,34644.16,Ancud,2022-03-22,2023-02-21
77699,Daisy Méndez,1979-08-30,Sales,daisymendez@cod.diy.com,569-58966042,42942.77,Ovalle,2021-07-18,2025-03-10
355,Vicente Alexander Cárcamo Campos,1994-08-20,Finance,vicentealexandercarcamocampos@cod.diy.com,569-99874999,41365.96,Antártica,2025-02-09,
20993,María Luciana Garrido García,1987-01-15,Sales,marialucianagarridogarcia@cod.diy.com,569-91517393,31203.77,San Ramón,2023-04-20,
65145,Isabella Montenegro,1983-01-08,IT,isabellamontenegro@cod.diy.com,569-67297542,47427.26,Rauco,2022-05-06,2025-03-03
50631,Jimena Amelia Mamani Fierro,1979-07-02,Finance,jimenaameliamamanifierro@cod.diy.com,569-41958333,49221.78,Antuco,2021-07-04,
50674,Fernando Mateo Salinas Briceño,1983-04-22,Marketing,fernandomateosalinasbriceno@cod.diy.com,569-68744386,41431.68,Corral,2022-05-31,
25809,Rodrigo González Arias,1981-09-02,Operations,rodrigogonzalezarias@cod.diy.com,569-80095155,35745.48,Curicó,2022-01-08,2024-08-25
66034,María Isabel Orrego Gaete,1990-04-10,Operations,mariaisabelorregogaete@cod.diy.com,569-36596036,37705.79,Torres del Paine,2024-01-27,
76485,Diego Quintanilla,1991-02-28,Human Resources,diegoquintanilla@cod.diy.com,569-85276519,44277.82,Chaitén,2024-04-13,
66209,Verónica Norma Ramos Vargas,1977-11-09,Sales,veronicanormaramosvargas@cod.diy.com,569-67432276,35465.49,La Reina,2021-02-11,
11982,Eduardo Andy Carrasco Benavides,1988-03-27,Sales,eduardoandycarrascobenavides@cod.diy.com,569-14762733,38318.79,Lo Barnechea,2023-08-03,2024-11-16
73138,Johanna Patricia González Pinto,1981-05-01,IT,johannapatriciagonzalezpinto@cod.diy.com,569-46233616,47099.86,Fresia,2021-12-10,
43179,Olga Daisy Rojas Figueroa,1981-05-28,Human Resources,olgadaisyrojasfigueroa@cod.diy.com,569-27813850,34435.99,Los Sauces,2021-12-16,
1400,Pilar Cynthia Jara Olivares,1980-04-22,IT,pilarcynthiajaraolivares@cod.diy.com,569-23342498,30891.6,Teodoro Schmidt,2021-09-12,2022-07-26
76943,Frank Jonathan Araya Contreras,1986-04-12,Marketing,frankjonathanarayacontreras@cod.diy.com,569-37898135,45298.46,La Unión,2023-02-13,
29324,Bryan Alvarado Carvajal,1978-03-23,Sales,bryanalvaradocarvajal@cod.diy.com,569-31530875,43556.28,La Serena,2021-03-15,
73182,Johan Benjamín Bustos Henríquez,1986-05-21,Finance,johanbenjaminbustoshenriquez@cod.diy.com,569-59398182,35954.23,Gorbea,2023-02-23,2024-08-24
50910,Miguel Villarroel Contreras,1977-02-05,Sales,miguelvillarroelcontreras@cod.diy.com,569-76959735,47690.07,Laja,2020-12-07,
50194,María Lucía Muñoz Mansilla,1990-11-21,Human Resources,marialuciamunozmansilla@cod.diy.com,569-57558878,34540.91,Pichidegua,2024-03-21,
24829,Angie María Marín Vásquez,1983-02-16,Sales,angiemariamarinvasquez@cod.diy.com,569-96283298,49619.09,Coquimbo,2022-05-15,
28174,Natalia San Martín Quezada,1992-07-28,IT,nataliasanmartinquezada@cod.diy.com,569-64851153,49248.17,Vilcún,2024-08-14,2025-01-05
9943,Marcia Aurora Salinas Sepúlveda,1985-09-26,Human Resources,marciaaurorasalinassepulveda@cod.diy.com,569-53182748,30761.98,Andacollo,2022-12-28,
71095,Elian Romero Medel,1974-12-14,Marketing,elianromeromedel@cod.diy.com,569-67598182,30381.1,Machalí,2020-06-03,2022-08-24
18290,José Santino González Gutiérrez,1980-06-22,Human Resources,josesantinogonzalezgutierrez@cod.diy.com,569-20623724,30314.07,Illapel,2021-09-26,
37837,Maritza María Gaete Marín,1987-07-19,Finance,maritzamariagaetemarin@cod.diy.com,569-73721510,48648.23,Cabrero,2023-06-04,
15153,Karla Aguilera Vergara,1994-10-30,Marketing,karlaaguileravergara@cod.diy.com,569-78351828,34749.89,Valdivia,2025-02-26,
26892,Claudia María Mena Muñoz,1988-03-20,Sales,claudiamariamenamunoz@cod.diy.com,569-77185150,34223.74,Sagrada Familia,2023-08-01,
56528,Maicol Francisco Paredes Sánchez,1979-06-19,Sales,maicolfranciscoparedessanchez@cod.diy.com,569-80057297,49889.5,Lo Prado,2021-06-30,
49672,Ricardo Castillo,1984-04-11,IT,ricardocastillo@cod.diy.com,569-53810383,42325.76,Cabildo,2022-08-23,
45976,Natalia Eva Ruiz Sanhueza,1986-01-15,Operations,nataliaevaruizsanhueza@cod.diy.com,569-42358366,36708.93,Padre Las Casas,2023-01-24,
54259,Florencia Rosa Plaza Padilla,1993-09-10,Human Resources,florenciarosaplazapadilla@cod.diy.com,569-10627669,44986.78,Mulchén,2024-11-19,
34074,Evelyn Jessica Fernández Carmona,1987-09-25,Operations,evelynjessicafernandezcarmona@cod.diy.com,569-23134970,31734.86,Puyehue,2023-06-20,
40177,Claudio Aguilera Herrera,1977-08-18,Marketing,claudioaguileraherrera@cod.diy.com,569-92012453,38139.33,Macul,2021-01-22,2022-02-02
77891,Pedro Chandía Ramírez,1986-02-15,Operations,pedrochandiaramirez@cod.diy.com,569-39113716,44199.61,Machalí,2023-01-31,
